DISTRICT,timeperiod,SDRF funding,revenue_ci,are_new,object_id,dtcode11,matches,SDRF_RC
BONGAIGAON,2026_01,5813339.999999999,Srijangram,348,18-319-00200,18-319,bongaigaon,1162667.9999999998
BONGAIGAON,2026_01,5813339.999999999,Sidli (Pt-II),85,18-319-00201,18-319,bongaigaon,1162667.9999999998
BONGAIGAON,2026_01,5813339.999999999,Manikpur,169,18-319-00202,18-319,bongaigaon,1162667.9999999998
CACHAR,2026_01,1536513000.0,Katigora,744,18-316-00184,18-316,cachar,219501857.14285713
CACHAR,2026_01,1536513000.0,Silchar,838,18-316-00185,18-316,cachar,219501857.14285713
CACHAR,2026_01,1536513000.0,Udarbond,447,18-316-00186,18-316,cachar,219501857.14285713
CACHAR,2026_01,1536513000.0,Sonai,1000,18-316-00187,18-316,cachar,219501857.14285713
CACHAR,2026_01,1536513000.0,Lakhipur,754,18-316-00188,18-316,cachar,219501857.14285713
CACHAR,2026_01,1536513000.0,South Salmara,435,18-758-00256,18-758,cachar,219501857.14285713
CACHAR,2026_01,1536513000.0,Mankachar,249,18-758-00257,18-758,cachar,219501857.14285713
DARRANG,2026_01,623724170.0,Khoirabari (Pt),53,18-325-00237,18-325,darrang,124744834.0
DARRANG,2026_01,623724170.0,Pathorighat (Pt),176,18-325-00238,18-325,darrang,124744834.0
DARRANG,2026_01,623724170.0,Sipajhar,293,18-325-00239,18-325,darrang,124744834.0
DARRANG,2026_01,623724170.0,Mangaldoi (Pt),440,18-325-00269,18-325,darrang,124744834.0
DARRANG,2026_01,623724170.0,Dalgaon (Pt),649,18-325-00270,18-325,darrang,124744834.0
DHEMAJI,2026_01,21050300.0,Dhakuakhana (Pt-II),9,18-308-00148,18-308,dhemaji,3508383.3333333335
DHEMAJI,2026_01,21050300.0,Subansiri (Pt-II),155,18-308-00149,18-308,dhemaji,3508383.3333333335
DHEMAJI,2026_01,21050300.0,Dhemaji,396,18-308-00150,18-308,dhemaji,3508383.3333333335
DHEMAJI,2026_01,21050300.0,Sissibargaon,746,18-308-00151,18-308,dhemaji,3508383.3333333335
DHEMAJI,2026_01,21050300.0,Jonai,853,18-308-00152,18-308,dhemaji,3508383.3333333335
DHEMAJI,2026_01,21050300.0,Gogamukh,324,18-308-00153,18-308,dhemaji,3508383.3333333335
DHUBRI,2026_01,60578419.99999999,Bagribari (Pt),213,18-301-00109,18-301,dhubri,8654059.999999998
DHUBRI,2026_01,60578419.99999999,Agamoni,221,18-301-00110,18-301,dhubri,8654059.999999998
DHUBRI,2026_01,60578419.99999999,Golokganj (Pt),199,18-301-00111,18-301,dhubri,8654059.999999998
DHUBRI,2026_01,60578419.99999999,Dhubri (Pt),357,18-301-00112,18-301,dhubri,8654059.999999998
DHUBRI,2026_01,60578419.99999999,Bilasipara (Pt),295,18-301-00113,18-301,dhubri,8654059.999999998
DHUBRI,2026_01,60578419.99999999,Chapar (Pt),195,18-301-00114,18-301,dhubri,8654059.999999998
DHUBRI,2026_01,60578419.99999999,Gossaigaon (Pt),77,18-301-00274,18-301,dhubri,8654059.999999998
DIBRUGARH,2026_01,17238570.0,Dibrugarh West,723,18-310-00158,18-310,dibrugarh,2462652.8571428573
DIBRUGARH,2026_01,17238570.0,Dibrugarh East,393,18-310-00159,18-310,dibrugarh,2462652.8571428573
DIBRUGARH,2026_01,17238570.0,Chabua,658,18-310-00160,18-310,dibrugarh,2462652.8571428573
DIBRUGARH,2026_01,17238570.0,Tengakhat,355,18-310-00161,18-310,dibrugarh,2462652.8571428573
DIBRUGARH,2026_01,17238570.0,Moran,395,18-310-00162,18-310,dibrugarh,2462652.8571428573
DIBRUGARH,2026_01,17238570.0,Tingkhong,391,18-310-00163,18-310,dibrugarh,2462652.8571428573
DIBRUGARH,2026_01,17238570.0,Naharkatiya,464,18-310-00164,18-310,dibrugarh,2462652.8571428573
DIMA HASAO,2026_01,337693500.0,Umrangso,1460,18-315-00180,18-315,dima hasao,84423375.0
DIMA HASAO,2026_01,337693500.0,Haflong,1024,18-315-00181,18-315,dima hasao,84423375.0
DIMA HASAO,2026_01,337693500.0,Mahur,568,18-315-00182,18-315,dima hasao,84423375.0
DIMA HASAO,2026_01,337693500.0,Maibong,1832,18-315-00183,18-315,dima hasao,84423375.0
GOLAGHAT,2026_01,209458550.0,Bokakhat,850,18-313-00172,18-313,golaghat,34909758.333333336
GOLAGHAT,2026_01,209458550.0,Khumtai,473,18-313-00173,18-313,golaghat,34909758.333333336
GOLAGHAT,2026_01,209458550.0,Dergaon,323,18-313-00174,18-313,golaghat,34909758.333333336
GOLAGHAT,2026_01,209458550.0,Golaghat,658,18-313-00175,18-313,golaghat,34909758.333333336
GOLAGHAT,2026_01,209458550.0,Morangi,319,18-313-00176,18-313,golaghat,34909758.333333336
GOLAGHAT,2026_01,209458550.0,Sarupathar,900,18-313-00177,18-313,golaghat,34909758.333333336
HAILAKANDI,2026_01,58773100.0,Algapur,156,18-318-00194,18-318,hailakandi,14693275.0
HAILAKANDI,2026_01,58773100.0,Hailakandi,161,18-318-00195,18-318,hailakandi,14693275.0
HAILAKANDI,2026_01,58773100.0,Lala,270,18-318-00196,18-318,hailakandi,14693275.0
HAILAKANDI,2026_01,58773100.0,Katlichara,742,18-318-00197,18-318,hailakandi,14693275.0
HOJAI,2026_01,1190800.0,Hojai,265,18-757-00252,18-757,hojai,396933.3333333333
HOJAI,2026_01,1190800.0,Doboka,318,18-757-00253,18-757,hojai,396933.3333333333
HOJAI,2026_01,1190800.0,Lanka,873,18-757-00254,18-757,hojai,396933.3333333333
KAMRUP,2026_01,341037780.0,Rangia(Pt),186,18-321-00208,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Koya,54,18-321-00209,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Kamalpur,250,18-321-00210,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Hajo,413,18-321-00211,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Chhaygaon,471,18-321-00212,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Goroimari,177,18-321-00213,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Chamaria,140,18-321-00214,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Nagarbera,115,18-321-00215,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Boko,514,18-321-00216,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,NorthGuwahati,91,18-321-00217,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Jalah (Pt),56,18-321-00218,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Palasbari,393,18-321-00272,18-321,kamrup,26233675.384615384
KAMRUP,2026_01,341037780.0,Azara,423,18-321-00273,18-321,kamrup,26233675.384615384
KAMRUP METRO,2026_01,1642000.0000000002,Guwahati,101,18-322-00219,18-322,kamrup metro,410500.00000000006
KAMRUP METRO,2026_01,1642000.0000000002,Sonapur,493,18-322-00220,18-322,kamrup metro,410500.00000000006
KAMRUP METRO,2026_01,1642000.0000000002,Chandrapur,125,18-322-00221,18-322,kamrup metro,410500.00000000006
KAMRUP METRO,2026_01,1642000.0000000002,North Guwahati (Pt),115,18-322-00267,18-322,kamrup metro,410500.00000000006
KARIMGANJ,2026_01,54000000.0,Karimganj,178,18-317-00189,18-317,karimganj,10800000.0
KARIMGANJ,2026_01,54000000.0,Badarpur,134,18-317-00190,18-317,karimganj,10800000.0
KARIMGANJ,2026_01,54000000.0,Nilambazar,280,18-317-00191,18-317,karimganj,10800000.0
KARIMGANJ,2026_01,54000000.0,Patharkandi,672,18-317-00192,18-317,karimganj,10800000.0
KARIMGANJ,2026_01,54000000.0,RamkrishnaNagar,575,18-317-00193,18-317,karimganj,10800000.0
KOKRAJHAR,2026_01,576000.0,Gossaigaon (Pt),1069,18-300-00101,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Bhowraguri,159,18-300-00102,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Dotoma,304,18-300-00103,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Kokrajhar (Pt),990,18-300-00104,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Bagribari (Pt),281,18-300-00105,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Golokganj (Pt),103,18-300-00106,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Dhubri (Pt),124,18-300-00107,18-300,kokrajhar,72000.0
KOKRAJHAR,2026_01,576000.0,Chapar (Pt),101,18-300-00108,18-300,kokrajhar,72000.0
LAKHIMPUR,2026_01,266161900.0,Narayanpur,380,18-307-00141,18-307,lakhimpur,38023128.571428575
LAKHIMPUR,2026_01,266161900.0,Bihpuria,407,18-307-00142,18-307,lakhimpur,38023128.571428575
LAKHIMPUR,2026_01,266161900.0,Naobaicha,330,18-307-00143,18-307,lakhimpur,38023128.571428575
LAKHIMPUR,2026_01,266161900.0,Kadam,523,18-307-00144,18-307,lakhimpur,38023128.571428575
LAKHIMPUR,2026_01,266161900.0,North Lakhimpur,616,18-307-00145,18-307,lakhimpur,38023128.571428575
LAKHIMPUR,2026_01,266161900.0,Dhakuakhana (Pt-I),462,18-307-00146,18-307,lakhimpur,38023128.571428575
LAKHIMPUR,2026_01,266161900.0,Subansiri (Pt-I),280,18-307-00147,18-307,lakhimpur,38023128.571428575
MAJULI,2026_01,45000000.0,Ujani Majuli,322,18-760-00280,18-760,majuli,22500000.0
MAJULI,2026_01,45000000.0,Majuli,648,18-760-00281,18-760,majuli,22500000.0
MORIGAON,2026_01,2432000.0,Bhuragaon,219,18-304-00126,18-304,morigaon,486400.0
MORIGAON,2026_01,2432000.0,Laharighat,233,18-304-00127,18-304,morigaon,486400.0
MORIGAON,2026_01,2432000.0,Marigaon,390,18-304-00128,18-304,morigaon,486400.0
MORIGAON,2026_01,2432000.0,Mikirbheta,184,18-304-00129,18-304,morigaon,486400.0
MORIGAON,2026_01,2432000.0,Mayong,486,18-304-00271,18-304,morigaon,486400.0
NAGAON,2026_01,130320000.0,Kaliabor,580,18-305-00130,18-305,nagaon,18617142.85714286
NAGAON,2026_01,130320000.0,Samaguri,342,18-305-00131,18-305,nagaon,18617142.85714286
NAGAON,2026_01,130320000.0,Rupahi,306,18-305-00132,18-305,nagaon,18617142.85714286
NAGAON,2026_01,130320000.0,Dhing,248,18-305-00133,18-305,nagaon,18617142.85714286
NAGAON,2026_01,130320000.0,Nagaon,372,18-305-00134,18-305,nagaon,18617142.85714286
NAGAON,2026_01,130320000.0,Raha,341,18-305-00135,18-305,nagaon,18617142.85714286
NAGAON,2026_01,130320000.0,Kampur,375,18-305-00136,18-305,nagaon,18617142.85714286
SONITPUR,2026_01,1748999.9999999998,Dhekiajuli (Pt),1231,18-306-00137,18-306,sonitpur,437249.99999999994
SONITPUR,2026_01,1748999.9999999998,Chariduar,1000,18-306-00138,18-306,sonitpur,437249.99999999994
SONITPUR,2026_01,1748999.9999999998,Tezpur,546,18-306-00139,18-306,sonitpur,437249.99999999994
SONITPUR,2026_01,1748999.9999999998,Na-Duar,668,18-306-00140,18-306,sonitpur,437249.99999999994
TAMULPUR,2026_01,50930000.0,Rangia (Pt),23,18-816-00235,18-816,tamulpur,10186000.0
TAMULPUR,2026_01,50930000.0,Pathorighat (Pt),4,18-816-00236,18-816,tamulpur,10186000.0
TAMULPUR,2026_01,50930000.0,Bajali (Pt),18,18-816-00258,18-816,tamulpur,10186000.0
TAMULPUR,2026_01,50930000.0,Goreswar (Pt),283,18-816-00259,18-816,tamulpur,10186000.0
TAMULPUR,2026_01,50930000.0,Tamulpur,549,18-816-00261,18-816,tamulpur,10186000.0
UDALGURI,2026_01,378427250.0,Dhekiajuli (Pt),41,18-326-00240,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Khoirabari (Pt),163,18-326-00241,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Pathorighat (Pt),2,18-326-00242,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Mangaldoi (Pt),6,18-326-00243,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Dalgaon (Pt),63,18-326-00244,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Harisinga,626,18-326-00245,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Udalguri,569,18-326-00246,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Mazbat,325,18-326-00247,18-326,udalguri,42047472.222222224
UDALGURI,2026_01,378427250.0,Kalaigaon (Pt),192,18-326-00268,18-326,udalguri,42047472.222222224
DARRANG,2024_03,1864999.9999999998,Khoirabari (Pt),53,18-325-00237,18-325,darrang,372999.99999999994
DARRANG,2024_03,1864999.9999999998,Pathorighat (Pt),176,18-325-00238,18-325,darrang,372999.99999999994
DARRANG,2024_03,1864999.9999999998,Sipajhar,293,18-325-00239,18-325,darrang,372999.99999999994
DARRANG,2024_03,1864999.9999999998,Mangaldoi (Pt),440,18-325-00269,18-325,darrang,372999.99999999994
DARRANG,2024_03,1864999.9999999998,Dalgaon (Pt),649,18-325-00270,18-325,darrang,372999.99999999994
DHEMAJI,2024_03,1643000.0,Dhakuakhana (Pt-II),9,18-308-00148,18-308,dhemaji,273833.3333333333
DHEMAJI,2024_03,1643000.0,Subansiri (Pt-II),155,18-308-00149,18-308,dhemaji,273833.3333333333
DHEMAJI,2024_03,1643000.0,Dhemaji,396,18-308-00150,18-308,dhemaji,273833.3333333333
DHEMAJI,2024_03,1643000.0,Sissibargaon,746,18-308-00151,18-308,dhemaji,273833.3333333333
DHEMAJI,2024_03,1643000.0,Jonai,853,18-308-00152,18-308,dhemaji,273833.3333333333
DHEMAJI,2024_03,1643000.0,Gogamukh,324,18-308-00153,18-308,dhemaji,273833.3333333333
