revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0411277227035606,1094,18-323-00227,2019_04
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0292364307160073,2350,18-323-00228,2019_04
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.0166409041359334,3803,18-324-00260,2019_04
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0383143188654507,343,18-323-00230,2019_04
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0486039093191288,8257,18-324-00231,2019_04
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0225788586512561,633,18-324-00232,2019_04
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0007658671659496,5241,18-324-00233,2019_04
Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0021328622694974,1721,18-324-00234,2019_04
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0067098817848078,419,18-816-00235,2019_04
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0206131972372531,64,18-816-00236,2019_04
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0054445618077328,950,18-325-00237,2019_04
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0052360770603804,3169,18-325-00238,2019_04
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0297706769797077,5246,18-325-00239,2019_04
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.0041188358296602,742,18-326-00240,2019_04
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0148967154842444,2932,18-326-00241,2019_04
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0667507979604933,36,18-326-00242,2019_04
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.0640258193016052,112,18-326-00243,2019_04
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.00102595928182,1129,18-326-00244,2019_04
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0094651618109809,11250,18-326-00245,2019_04
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0129501403886102,10237,18-326-00246,2019_04
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.0279963319833236,5848,18-326-00247,2019_04
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.0556510909509004,5317,18-755-00248,2019_04
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0201434654052057,18764,18-756-00249,2019_04
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.0275529096725392,7692,18-756-00250,2019_04
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.0713423710031482,5648,18-756-00251,2019_04
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.1171373635170647,4721,18-757-00252,2019_04
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.0499893884133377,5681,18-757-00253,2019_04
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.1078085301319248,15596,18-757-00254,2019_04
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0319340492262727,54834,18-759-00255,2019_04
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0291097438332351,7774,18-758-00256,2019_04
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0413633781687647,4436,18-758-00257,2019_04
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0344489297749083,324,18-816-00258,2019_04
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0287808985374237,5082,18-816-00259,2019_04
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0189153606120583,9867,18-816-00261,2019_04
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0084109431227789,5307,18-324-00262,2019_04
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0246010205917548,2414,18-324-00263,2019_04
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0363835655414151,3706,18-303-00264,2019_04
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0428429696692276,4701,18-799-00265,2019_04
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0296704487386139,5695,18-303-00266,2019_04
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0147715134379464,2056,18-322-00267,2019_04
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0189966607176883,3444,18-326-00268,2019_04
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0014178776205289,7877,18-325-00269,2019_04
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0366261258201513,11638,18-325-00270,2019_04
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0761566390402916,8689,18-304-00271,2019_04
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0542717371008662,7024,18-321-00272,2019_04
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,0.0018844478244594,7554,18-321-00273,2019_04
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0040658281426388,1372,18-301-00274,2019_04
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.007869671357763,6526,18-312-00276,2019_04
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0019303990659518,3512,18-312-00277,2019_04
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.0742674973520211,7103,18-755-00278,2019_04
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0702690872361998,6927,18-755-00279,2019_04
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.000221007981191,5801,18-760-00280,2019_04
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0309796723467321,11684,18-760-00281,2019_04
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0664623109436241,59192,18-314-00275,2019_04
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1825817201811156,7861,18-300-00101,2020_10
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1741193518075362,2726,18-300-00102,2020_10
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.1392214148554766,5463,18-300-00103,2020_10
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.174702820510007,17800,18-300-00104,2020_10
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.1786480962393704,3278,18-300-00105,2020_10
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,,0,18-300-00106,2020_10
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1590097083165493,737,18-300-00107,2020_10
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1735302369986007,1809,18-300-00108,2020_10
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1559271242757531,2419,18-301-00109,2020_10
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,,0,18-301-00110,2020_10
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,,0,18-301-00111,2020_10
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1707925257577357,407,18-301-00112,2020_10
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1330152247390892,5270,18-301-00113,2020_10
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.1906013957834393,3497,18-301-00114,2020_10
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.3832839773456563,2459,18-302-00115,2020_10
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.2037286599548697,4442,18-302-00116,2020_10
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.2628898829058871,1464,18-302-00117,2020_10
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,18-302-00118,2020_10
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,18-302-00119,2020_10
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.2846720065503655,4172,18-303-00120,2020_10
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.3047407477435919,8739,18-303-00121,2020_10
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.2670541439416273,5088,18-303-00122,2020_10
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.2091142699474424,254,18-303-00123,2020_10
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,18-799-00124,2020_10
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,18-799-00125,2020_10
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,18-304-00126,2020_10
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,18-304-00127,2020_10
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.3123231530189514,6,18-304-00128,2020_10
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.2413358528116531,1845,18-304-00129,2020_10
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.2314033713549673,10408,18-305-00130,2020_10
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.2305692364050797,6142,18-305-00131,2020_10
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.2266071858590766,5499,18-305-00132,2020_10
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.2313645065754087,2905,18-305-00133,2020_10
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.2291919516144896,6672,18-305-00134,2020_10
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.2352690663345824,5287,18-305-00135,2020_10
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.2327671719441371,2825,18-305-00136,2020_10
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.2164514247142221,4210,18-306-00137,2020_10
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.1832812225668964,17443,18-306-00138,2020_10
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.353355653623521,9804,18-306-00139,2020_10
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.2531141890153248,12023,18-306-00140,2020_10
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.1866540960318293,6851,18-307-00141,2020_10
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.2083392323219797,5670,18-307-00142,2020_10
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.1948430145707936,2679,18-307-00143,2020_10
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.1759002863068482,9455,18-307-00144,2020_10
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.2139274743731296,10359,18-307-00145,2020_10
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.2857165986166806,8354,18-307-00146,2020_10
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.3116353151587851,5054,18-307-00147,2020_10
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.2505829334259033,160,18-308-00148,2020_10
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1848713366733996,2808,18-308-00149,2020_10
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.1641767228136766,7171,18-308-00150,2020_10
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1855697959471716,13506,18-308-00151,2020_10
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.1800826746353224,15476,18-308-00152,2020_10
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.1733608444226875,5865,18-308-00153,2020_10
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.1244486712674072,15044,18-309-00154,2020_10
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.2142104320083181,16966,18-309-00155,2020_10
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.2304606543489293,16134,18-309-00156,2020_10
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.2304437711993994,12364,18-309-00157,2020_10
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.316024731209807,13062,18-310-00158,2020_10
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.2119778290353222,7106,18-310-00159,2020_10
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.2446820667285738,11913,18-310-00160,2020_10
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.1783983054500505,6434,18-310-00161,2020_10
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.2087327987938596,7125,18-310-00162,2020_10
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.2309780147812411,7074,18-310-00163,2020_10
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.219541768886728,8388,18-310-00164,2020_10
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.2441304201011704,8170,18-311-00165,2020_10
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2889038461538462,1625,18-311-00166,2020_10
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,,0,18-311-00167,2020_10
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,,0,18-311-00168,2020_10
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,,0,18-312-00169,2020_10
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.2279489024585446,302,18-312-00170,2020_10
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,18-312-00171,2020_10
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.1858737710932894,15267,18-313-00172,2020_10
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.2368418471257489,8512,18-313-00173,2020_10
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.2121470236782363,5809,18-313-00174,2020_10
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.1955198489739271,11022,18-313-00175,2020_10
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.2272168404791739,5711,18-313-00176,2020_10
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.1647416715801886,6625,18-313-00177,2020_10
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1687372326850891,1280,18-314-00178,2020_10
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2339250920263148,28083,18-314-00179,2020_10
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,,0,18-315-00180,2020_10
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,,0,18-315-00181,2020_10
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,,0,18-315-00182,2020_10
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,,0,18-315-00183,2020_10
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,,0,18-316-00184,2020_10
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,,0,18-316-00185,2020_10
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,,0,18-316-00186,2020_10
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,,0,18-316-00187,2020_10
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,,0,18-316-00188,2020_10
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,,0,18-317-00189,2020_10
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,,0,18-317-00190,2020_10
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,,0,18-317-00191,2020_10
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.2796108347515932,4315,18-317-00192,2020_10
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.2759694383295882,1794,18-317-00193,2020_10
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,,0,18-318-00194,2020_10
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,,0,18-318-00195,2020_10
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,,0,18-318-00196,2020_10
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,,0,18-318-00197,2020_10
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.1790348008099724,3400,18-319-00198,2020_10
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.3161485587664628,5315,18-319-00199,2020_10
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.1970718881065379,6229,18-319-00200,2020_10
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.1491703618400843,1526,18-319-00201,2020_10
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.1685332047311883,3040,18-319-00202,2020_10
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.1175992087980287,226,18-320-00203,2020_10
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.167769859154764,623,18-320-00204,2020_10
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.19670456013151,12884,18-320-00205,2020_10
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.1747663641358907,4109,18-320-00206,2020_10
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.2052101263578447,16766,18-320-00207,2020_10
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,18-321-00208,2020_10
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,,0,18-321-00209,2020_10
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,,0,18-321-00210,2020_10
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,,0,18-321-00211,2020_10
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,,0,18-321-00212,2020_10
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,,0,18-321-00213,2020_10
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.1525764021762581,172,18-321-00214,2020_10
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0852095631585604,276,18-321-00215,2020_10
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,,0,18-321-00216,2020_10
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,,0,18-321-00217,2020_10
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,,0,18-321-00218,2020_10
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,18-322-00219,2020_10
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,,0,18-322-00220,2020_10
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,18-322-00221,2020_10
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,18-323-00222,2020_10
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,,0,18-323-00223,2020_10
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,,0,18-323-00224,2020_10
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,,0,18-323-00225,2020_10
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,,0,18-323-00226,2020_10
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,,0,18-323-00227,2020_10
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,18-323-00228,2020_10
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,,0,18-324-00260,2020_10
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,,0,18-323-00230,2020_10
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.2153902731712512,7189,18-324-00231,2020_10
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,,0,18-324-00232,2020_10
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,,0,18-324-00233,2020_10
Barama,BAKSA,Baksa,Barama,,95546762.3,96,,0,18-324-00234,2020_10
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,,0,18-816-00235,2020_10
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,,0,18-816-00236,2020_10
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,,0,18-325-00237,2020_10
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,,0,18-325-00238,2020_10
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,,0,18-325-00239,2020_10
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,18-326-00240,2020_10
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,18-326-00241,2020_10
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,18-326-00242,2020_10
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,18-326-00243,2020_10
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,18-326-00244,2020_10
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,,0,18-326-00245,2020_10
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,,0,18-326-00246,2020_10
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,,0,18-326-00247,2020_10
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.2452917772371022,5311,18-755-00248,2020_10
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.2192791079636291,18765,18-756-00249,2020_10
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.2274537798489278,7695,18-756-00250,2020_10
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.1923942653705301,5649,18-756-00251,2020_10
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,,0,18-757-00252,2020_10
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.2685520655672315,2840,18-757-00253,2020_10
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,,0,18-757-00254,2020_10
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.2074889152280745,155,18-759-00255,2020_10
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,,0,18-758-00256,2020_10
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,,0,18-758-00257,2020_10
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,,0,18-816-00258,2020_10
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,,0,18-816-00259,2020_10
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,,0,18-816-00261,2020_10
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,,0,18-324-00262,2020_10
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.2057047429094516,1469,18-324-00263,2020_10
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1958395844040678,3709,18-303-00264,2020_10
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.2139506959403143,2887,18-799-00265,2020_10
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.3319712123054474,2570,18-303-00266,2020_10
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,18-322-00267,2020_10
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,18-326-00268,2020_10
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,18-325-00269,2020_10
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,,0,18-325-00270,2020_10
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,,0,18-304-00271,2020_10
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,,0,18-321-00272,2020_10
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,,0,18-321-00273,2020_10
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,18-301-00274,2020_10
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.2083486689541635,2648,18-312-00276,2020_10
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,18-312-00277,2020_10
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.2231716427141977,7105,18-755-00278,2020_10
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.2462242037007956,2985,18-755-00279,2020_10
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.2431454404816436,3684,18-760-00280,2020_10
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.3826028145082141,4999,18-760-00281,2020_10
