,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
8588,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.7126738532505251,3809,2019_11,18-324-00260
8589,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.67549155543914,343,2019_11,18-323-00230
8590,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,0.7407867202629509,8262,2019_11,18-324-00231
8591,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.6991791687493829,633,2019_11,18-324-00232
8592,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,0.7545196957785402,5247,2019_11,18-324-00233
8593,Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.7079265268648315,1721,2019_11,18-324-00234
8594,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.6371963500976563,420,2019_11,18-816-00235
8595,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.6651108264923096,64,2019_11,18-816-00236
8596,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.684672743740142,951,2019_11,18-325-00237
8597,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.664411690408123,3170,2019_11,18-325-00238
8598,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,0.4099196922488329,5248,2019_11,18-325-00239
8599,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.6852822110980669,742,2019_11,18-326-00240
8600,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.7130857213727868,2937,2019_11,18-326-00241
8601,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.6678657531738281,36,2019_11,18-326-00242
8602,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.7183074269975934,112,2019_11,18-326-00243
8603,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.7025674122218224,1129,2019_11,18-326-00244
8604,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,0.7402739231793961,11260,2019_11,18-326-00245
8605,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.7100222407985941,10243,2019_11,18-326-00246
8606,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.6896119373505295,5854,2019_11,18-326-00247
8607,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.6042608262185793,5311,2019_11,18-755-00248
8608,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.5833635268213905,18770,2019_11,18-756-00249
8609,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.5506909427191643,7694,2019_11,18-756-00250
8610,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.6796476526542309,5649,2019_11,18-756-00251
8611,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,,0,2019_11,18-757-00252
8612,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.6166344048357587,2972,2019_11,18-757-00253
8613,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.6932727553597698,11556,2019_11,18-757-00254
8614,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,0.6563570792214912,456,2019_11,18-759-00255
8615,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.1489532710256884,7771,2019_11,18-758-00256
8616,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,0.4510286803071485,4438,2019_11,18-758-00257
8617,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.7108963716947115,325,2019_11,18-816-00258
8618,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,0.6922473067757469,5088,2019_11,18-816-00259
8619,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.6736607651549681,9873,2019_11,18-816-00261
8620,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,0.7420021535492375,5311,2019_11,18-324-00262
8621,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,0.6956321959363364,2417,2019_11,18-324-00263
8622,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,0.6169133933689641,3707,2019_11,18-303-00264
8623,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,0.6644360564400382,4703,2019_11,18-799-00265
8624,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.1722711337041813,5695,2019_11,18-303-00266
8625,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,0.4596395529661661,2056,2019_11,18-322-00267
8626,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.6981557372410171,3451,2019_11,18-326-00268
8627,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.3139344230776864,7873,2019_11,18-325-00269
8628,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,0.5417640292767397,11640,2019_11,18-325-00270
8629,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,0.4763249533149055,7405,2019_11,18-304-00271
8630,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.5364783685916821,7027,2019_11,18-321-00272
8631,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,0.6735925433465074,7559,2019_11,18-321-00273
8632,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.5579160462315507,1372,2019_11,18-301-00274
8633,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.6490127240783138,2648,2019_11,18-312-00276
8634,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,2019_11,18-312-00277
8635,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.4967772599009015,6988,2019_11,18-755-00278
8636,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.4577388924751951,1537,2019_11,18-755-00279
8637,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.3265965192692777,3683,2019_11,18-760-00280
8638,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.1940914548044685,4996,2019_11,18-760-00281
8639,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,0.6618503004604596,59180,2019_11,18-314-00275
8640,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.7386735126061087,19202,2021_10,18-300-00101
8641,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,0.7130209938578725,2839,2021_10,18-300-00102
8642,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.6846825528459004,5464,2021_10,18-300-00103
8643,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.7533699388377058,17801,2021_10,18-300-00104
8644,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7858570806313357,5031,2021_10,18-300-00105
8645,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.8013374510659571,1844,2021_10,18-300-00106
8646,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.7165752297171409,2214,2021_10,18-300-00107
8647,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,0.7668861907908375,1809,2021_10,18-300-00108
8648,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,0.2188941393400493,3800,2021_10,18-301-00109
8649,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,0.5859292261396687,3954,2021_10,18-301-00110
8650,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,0.6424364934481435,3582,2021_10,18-301-00111
8651,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,0.3058300735358905,6384,2021_10,18-301-00112
8652,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,0.5550005150528837,5271,2021_10,18-301-00113
8653,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,0.4911821986607143,3500,2021_10,18-301-00114
8654,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,0.3156125828408308,8714,2021_10,18-302-00115
8655,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.4019182138749612,9673,2021_10,18-302-00116
8656,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.4058186297163608,8554,2021_10,18-302-00117
8657,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.6415646137475014,3502,2021_10,18-302-00118
8658,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.461679291036533,4951,2021_10,18-302-00119
8659,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,0.211691374173984,4171,2021_10,18-303-00120
8660,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,0.0573403199998977,9172,2021_10,18-303-00121
8661,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,0.1743936990505823,5087,2021_10,18-303-00122
8662,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,0.3158738678576899,255,2021_10,18-303-00123
8663,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,2021_10,18-799-00124
8664,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,2021_10,18-799-00125
8665,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,2021_10,18-304-00126
8666,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,2021_10,18-304-00127
8667,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,2021_10,18-304-00128
8668,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,0.658106245926523,1822,2021_10,18-304-00129
8669,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.6544968780019212,10410,2021_10,18-305-00130
8670,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.7108601477277353,6142,2021_10,18-305-00131
8671,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,0.6013632450218221,5499,2021_10,18-305-00132
8672,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,0.5873158312010017,2870,2021_10,18-305-00133
8673,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.6732288574365073,6674,2021_10,18-305-00134
8674,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.6676847070959794,5733,2021_10,18-305-00135
8675,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.6559802924363176,6713,2021_10,18-305-00136
8676,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4341486150568182,4103,2021_10,18-306-00137
8677,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,0.7119201758306053,17412,2021_10,18-306-00138
8678,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.3042254407081931,9804,2021_10,18-306-00139
8679,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.551858627595938,12026,2021_10,18-306-00140
8680,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.6355754833920231,6851,2021_10,18-307-00141
8681,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.5880281577737674,7342,2021_10,18-307-00142
8682,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,0.6593561569316275,5960,2021_10,18-307-00143
8683,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,0.5804646185880487,9455,2021_10,18-307-00144
8684,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5320569758431959,11111,2021_10,18-307-00145
8685,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.5547822926017355,8355,2021_10,18-307-00146
8686,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.5721542524418892,5055,2021_10,18-307-00147
8687,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.641206932067871,160,2021_10,18-308-00148
8688,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.5890582238452297,2809,2021_10,18-308-00149
8689,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.6664493652820388,7171,2021_10,18-308-00150
8690,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.6068109181898912,13513,2021_10,18-308-00151
8691,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.4425866758380452,15475,2021_10,18-308-00152
8692,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.6742406872735507,5865,2021_10,18-308-00153
8693,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.4916145913329399,15463,2021_10,18-309-00154
8694,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,0.6974191950076624,16966,2021_10,18-309-00155
8695,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,0.6949648473814689,16135,2021_10,18-309-00156
8696,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,0.7876839637756348,20480,2021_10,18-309-00157
8697,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3646710540477192,13066,2021_10,18-310-00158
8698,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.4260263534330986,7100,2021_10,18-310-00159
8699,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.3018332368928346,11915,2021_10,18-310-00160
8700,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.7276926654297482,6434,2021_10,18-310-00161
8701,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.5724280656964712,7127,2021_10,18-310-00162
8702,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.6490610007819126,7074,2021_10,18-310-00163
8703,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,0.7508182450604959,8389,2021_10,18-310-00164
8704,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.5741581809766257,8642,2021_10,18-311-00165
8705,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.6034143627227351,6987,2021_10,18-311-00166
8706,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.6552378462263942,5666,2021_10,18-311-00167
8707,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.6689507909144851,6952,2021_10,18-311-00168
8708,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.6414329295957927,8093,2021_10,18-312-00169
8709,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.75175694404118,7534,2021_10,18-312-00170
8710,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,0.7581276565683902,7852,2021_10,18-312-00171
8711,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.4929984236322624,15267,2021_10,18-313-00172
8712,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.315037090341376,8517,2021_10,18-313-00173
8713,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.6467916837020141,5809,2021_10,18-313-00174
8714,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.7172247213038319,11796,2021_10,18-313-00175
8715,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.71250160736955,5711,2021_10,18-313-00176
8716,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.6349821742343139,16113,2021_10,18-313-00177
8717,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,0.6777809117443496,44068,2021_10,18-314-00178
8718,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,0.7100650165358046,28083,2021_10,18-314-00179
8719,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,0.7324550794020924,25999,2021_10,18-315-00180
8720,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,0.6636966581793942,18189,2021_10,18-315-00181
8721,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,0.6844992721754212,10090,2021_10,18-315-00182
8722,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,0.7526949469818991,32595,2021_10,18-315-00183
8723,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,0.6345300997950976,13177,2021_10,18-316-00184
8724,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,0.5946770696438199,14838,2021_10,18-316-00185
8725,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,0.7427086291493121,7923,2021_10,18-316-00186
8726,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,0.6651096101219098,17677,2021_10,18-316-00187
8727,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,0.7809443443466866,13355,2021_10,18-316-00188
8728,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.6054059003893896,3162,2021_10,18-317-00189
8729,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,0.6647381057387672,2387,2021_10,18-317-00190
8730,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,0.6369535100954247,4945,2021_10,18-317-00191
8731,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,0.7335214126463527,11872,2021_10,18-317-00192
8732,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,0.6618163677344212,10142,2021_10,18-317-00193
8733,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.5337199730836945,2769,2021_10,18-318-00194
8734,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.53607008489821,2849,2021_10,18-318-00195
8735,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,0.5487266122871396,4786,2021_10,18-318-00196
8736,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,0.7800192340320792,13077,2021_10,18-318-00197
8737,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.6617118566176471,3400,2021_10,18-319-00198
8738,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,0.1656336986298348,5313,2021_10,18-319-00199
8739,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,0.4638880321176376,6231,2021_10,18-319-00200
8740,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.6229602418752048,1526,2021_10,18-319-00201
8741,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,0.5909582840768914,3040,2021_10,18-319-00202
8742,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.6174012580804066,226,2021_10,18-320-00203
8743,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,0.7450388116974318,623,2021_10,18-320-00204
8744,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,0.7083886605064028,12885,2021_10,18-320-00205
8745,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,0.7001704826262165,4110,2021_10,18-320-00206
8746,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,0.6659930253190982,16766,2021_10,18-320-00207
8747,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,2021_10,18-321-00208
8748,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,,0,2021_10,18-321-00209
8749,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,,0,2021_10,18-321-00210
8750,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,,0,2021_10,18-321-00211
8751,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,,0,2021_10,18-321-00212
8752,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,,0,2021_10,18-321-00213
8753,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,0.0877136940179869,215,2021_10,18-321-00214
8754,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,0.0460023289907002,2004,2021_10,18-321-00215
8755,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,0.7101451594655107,1968,2021_10,18-321-00216
8756,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,,0,2021_10,18-321-00217
8757,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,,0,2021_10,18-321-00218
8758,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,2021_10,18-322-00219
8759,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,,0,2021_10,18-322-00220
8760,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,2021_10,18-322-00221
8761,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2021_10,18-323-00222
8762,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2021_10,18-323-00223
8763,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,,0,2021_10,18-323-00224
8764,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,,0,2021_10,18-323-00225
8765,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,,0,2021_10,18-323-00226
8766,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,,0,2021_10,18-323-00227
8767,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2021_10,18-323-00228
8768,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,,0,2021_10,18-324-00260
8769,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2021_10,18-323-00230
8770,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,0.709607595727573,7190,2021_10,18-324-00231
8771,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2021_10,18-324-00232
8772,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,,0,2021_10,18-324-00233
8773,Barama,BAKSA,Baksa,Barama,,95546762.3,96,,0,2021_10,18-324-00234
8774,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,,0,2021_10,18-816-00235
8775,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2021_10,18-816-00236
8776,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2021_10,18-325-00237
8777,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,,0,2021_10,18-325-00238
8778,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,,0,2021_10,18-325-00239
8779,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2021_10,18-326-00240
8780,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2021_10,18-326-00241
8781,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2021_10,18-326-00242
8782,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2021_10,18-326-00243
8783,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2021_10,18-326-00244
8784,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,,0,2021_10,18-326-00245
8785,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,,0,2021_10,18-326-00246
8786,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,,0,2021_10,18-326-00247
8787,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.5936119655880073,5322,2021_10,18-755-00248
8788,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.5787698330114545,18770,2021_10,18-756-00249
8789,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.5322529029028013,7693,2021_10,18-756-00250
8790,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.6760267303947601,5649,2021_10,18-756-00251
8791,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.6318356272831956,4722,2021_10,18-757-00252
8792,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.7036873570045759,5682,2021_10,18-757-00253
8793,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.5804628655849359,15600,2021_10,18-757-00254
8794,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,0.7067002490703764,41818,2021_10,18-759-00255
8795,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0826636084499413,7774,2021_10,18-758-00256
8796,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,0.4744035223143871,4438,2021_10,18-758-00257
8797,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,,0,2021_10,18-816-00258
8798,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,,0,2021_10,18-816-00259
8799,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,,0,2021_10,18-816-00261
8800,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,,0,2021_10,18-324-00262
8801,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,0.7384461155547992,1469,2021_10,18-324-00263
8802,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,0.5482794174642761,3709,2021_10,18-303-00264
8803,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,0.5333908604303775,2887,2021_10,18-799-00265
8804,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.0548121401513424,2571,2021_10,18-303-00266
8805,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,2021_10,18-322-00267
8806,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,2021_10,18-326-00268
