,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
3540,2023_06,51.39534722222223,50.49,54.57,18-323-00226
3541,2023_07,50.9904435483871,50.56,52.18,18-323-00226
3542,2023_08,51.167822580645165,50.64,52.88,18-323-00226
3543,2023_09,50.76458521870286,50.55,51.33,18-323-00226
3544,2016_01,65.7443956043956,33.1,66.15,18-759-00255
3545,2016_02,66.04137931034484,66.0,66.09,18-759-00255
3546,2016_03,66.01444444444445,65.92,66.98,18-759-00255
3547,2016_04,66.86971428571428,65.78,70.9,18-759-00255
3548,2016_05,67.26897849462365,65.96,72.12,18-759-00255
3549,2016_06,66.49181944444445,65.91,67.35,18-759-00255
3550,2016_07,67.63721774193547,67.07,68.89,18-759-00255
3551,2016_08,66.68286290322581,66.01,67.3,18-759-00255
3552,2016_09,67.16838888888888,66.23,67.93,18-759-00255
3553,2016_10,66.71565860215054,66.12,67.3,18-759-00255
3554,2016_11,66.53649999999999,66.09,69.0,18-759-00255
3555,2016_12,66.18256637168142,66.07,66.45,18-759-00255
3556,2017_01,66.01212765957447,64.99,66.12,18-759-00255
3557,2017_02,65.17151898734177,6.97,65.97,18-759-00255
3558,2017_03,65.91716049382715,65.8,66.03,18-759-00255
3559,2017_04,67.92,65.89,71.07,18-759-00255
3560,2017_05,66.66641129032257,66.1,68.75,18-759-00255
3561,2017_06,68.74855555555555,67.0,71.25,18-759-00255
3562,2017_07,67.56877688172042,67.01,68.76,18-759-00255
3563,2017_08,67.82907258064516,66.96,70.93,18-759-00255
3564,2017_09,67.63250000000001,67.04,69.73,18-759-00255
3565,2017_10,67.89353494623656,66.85,72.47,18-759-00255
3566,2017_11,67.25272222222222,66.67,69.88,18-759-00255
3567,2017_12,66.78820652173913,66.36,66.98,18-759-00255
3568,2018_01,65.84387096774194,11.16,66.4,18-759-00255
3569,2018_02,65.76386904761905,35.82,66.9,18-759-00255
3570,2018_03,65.7635376344086,65.71,65.82,18-759-00255
3571,2018_04,109.7649527027027,65.73,6573.0,18-759-00255
3572,2018_05,66.4532123655914,65.83,67.41,18-759-00255
3573,2018_06,67.46626388888889,66.42,73.15,18-759-00255
3574,2018_07,67.3239247311828,66.58,70.92,18-759-00255
3575,2018_08,66.90772849462365,66.55,67.68,18-759-00255
3576,2018_09,66.82980555555555,66.56,67.59,18-759-00255
3577,2018_10,66.62977150537635,66.41,67.74,18-759-00255
3578,2018_11,66.29977272727272,66.2,66.4,18-759-00255
3579,2018_12,66.28215053763441,66.15,66.85,18-759-00255
3580,2019_01,66.17222222222222,66.01,66.7,18-759-00255
3581,2019_02,65.76051282051282,65.6,66.02,18-759-00255
3582,2019_03,65.7668932038835,65.58,65.83,18-759-00255
3583,2019_04,66.00522727272727,65.73,66.18,18-759-00255
3584,2019_05,66.31024390243903,66.11,66.45,18-759-00255
3585,2019_06,452.61223404255315,66.28,756.76,18-759-00255
3586,2019_07,253.51388074291302,54.1,758.74,18-759-00255
3587,2019_08,253.99420332355817,66.5,754.3,18-759-00255
3588,2019_09,403.9508339124392,41.63,755.64,18-759-00255
3589,2019_10,410.3577688172043,66.09,758.91,18-759-00255
3590,2019_11,407.294406779661,66.28,753.26,18-759-00255
3591,2019_12,408.6525268817204,65.96,751.26,18-759-00255
3592,2020_01,410.5178378378379,66.05,753.57,18-759-00255
3593,2020_02,408.2563218390805,65.6,751.09,18-759-00255
3594,2020_03,407.915,55.67,751.12,18-759-00255
3595,2020_04,65.94774193548388,65.47,66.13,18-759-00255
3596,2020_05,67.39962314939434,65.81,74.21,18-759-00255
3597,2020_06,68.39727427597956,66.91,72.33,18-759-00255
3598,2020_07,302.34685004436557,67.09,756.49,18-759-00255
3599,2020_08,410.97180107526884,66.82,755.93,18-759-00255
3600,2020_09,411.04508333333337,66.77,758.98,18-759-00255
3601,2020_10,410.76198387096775,66.14,758.91,18-759-00255
3602,2020_11,408.1214364640884,66.0,754.14,18-759-00255
3603,2020_12,405.99787234042554,66.1,753.12,18-759-00255
3604,2021_01,407.50251336898395,65.57,752.89,18-759-00255
3605,2021_02,409.2930357142857,64.7,752.84,18-759-00255
3606,2021_03,409.1955913978495,65.6,752.83,18-759-00255
3607,2021_04,407.8169834254143,65.66,753.98,18-759-00255
3608,2021_05,422.0173797909407,66.29,754.0,18-759-00255
3609,2021_06,409.17697706740796,13.62,753.78,18-759-00255
3610,2021_07,411.1659164420485,66.78,754.42,18-759-00255
3611,2021_08,410.4767069892473,66.67,754.93,18-759-00255
3612,2021_09,409.59403472222226,66.65,753.81,18-759-00255
3613,2021_10,410.4479878869448,66.4,753.48,18-759-00255
3614,2021_11,403.78033519553077,66.35,752.75,18-759-00255
3615,2021_12,407.72855614973264,66.56,752.46,18-759-00255
3616,2022_01,407.2770588235294,0.0,752.4,18-759-00255
3617,2022_02,409.3933333333333,66.32,752.44,18-759-00255
3618,2022_03,407.45085561497325,66.22,752.4,18-759-00255
3619,2022_04,411.8378212290503,56.45,752.77,18-759-00255
3620,2022_05,416.80443882433354,66.7,758.06,18-759-00255
3621,2022_06,412.21245138888895,67.84,775.08,18-759-00255
3622,2022_07,410.8820161290322,67.41,754.15,18-759-00255
3623,2022_08,410.09403897849467,66.95,753.66,18-759-00255
3624,2022_09,409.8716666666666,66.89,752.7,18-759-00255
3625,2022_10,410.034375,66.89,752.85,18-759-00255
3626,2022_11,405.8243956043956,66.46,752.49,18-759-00255
3627,2022_12,407.4728877005347,66.26,752.3,18-759-00255
3628,2023_01,409.416935483871,66.12,753.24,18-759-00255
3629,2023_02,392.6651234567901,66.07,753.19,18-759-00255
3630,2023_03,406.0892021276596,66.02,753.65,18-759-00255
3631,2023_04,409.75094444444443,66.0,753.35,18-759-00255
3632,2023_05,407.7328514056225,0.0,753.45,18-759-00255
3633,2023_06,411.0494305555556,66.27,755.8,18-759-00255
3634,2023_07,410.4196774193548,66.65,753.88,18-759-00255
3635,2023_08,410.18438844086023,66.38,754.8,18-759-00255
3636,2023_09,374.7583693843594,66.49,753.72,18-759-00255
3637,2016_04,74.0408,74.02,74.15,18-816-00259
3638,2016_05,74.11655913978495,73.97,74.6,18-816-00259
3639,2016_06,74.24754166666668,74.09,74.9,18-816-00259
3640,2016_07,74.30114247311829,73.97,75.54,18-816-00259
3641,2016_08,74.21427419354839,74.11,75.0,18-816-00259
3642,2016_09,74.336875,74.15,74.9,18-816-00259
3643,2016_10,74.47306451612903,74.29,74.81,18-816-00259
3644,2017_01,74.38333333333333,74.35,74.46,18-816-00259
3645,2017_02,74.35440476190476,74.31,74.51,18-816-00259
3646,2017_03,74.38720430107527,74.37,74.45,18-816-00259
3647,2017_04,74.51367741935485,74.4,74.61,18-816-00259
3648,2017_05,74.43255720053835,74.27,74.7,18-816-00259
3649,2017_06,74.44936111111112,74.18,75.35,18-816-00259
3650,2017_07,74.28364247311828,73.94,75.05,18-816-00259
3651,2017_08,74.10465053763441,73.79,75.15,18-816-00259
3652,2017_09,74.21426388888888,73.8,74.6,18-816-00259
3653,2017_10,74.27362903225807,74.13,74.42,18-816-00259
3654,2017_11,74.30624309392266,74.24,74.75,18-816-00259
3655,2017_12,74.21903225806452,74.2,74.25,18-816-00259
3656,2018_01,74.19118279569892,74.16,74.22,18-816-00259
3657,2018_02,74.24607142857143,74.14,74.38,18-816-00259
3658,2018_03,74.39750000000001,74.36,74.41,18-816-00259
3659,2018_04,74.31922580645161,74.27,74.36,18-816-00259
3660,2018_05,74.4093674293405,74.3,74.62,18-816-00259
3661,2018_06,74.223875,73.88,74.55,18-816-00259
3662,2018_07,74.27745967741936,73.82,74.91,18-816-00259
3663,2018_08,74.51283602150538,74.21,75.02,18-816-00259
3664,2018_09,74.62072222222221,74.27,75.73,18-816-00259
3665,2018_10,74.54248655913979,74.46,74.71,18-816-00259
3666,2018_11,74.43461538461538,74.4,74.46,18-816-00259
3667,2018_12,74.38440860215054,74.37,74.45,18-816-00259
3668,2019_01,74.35000000000001,74.33,74.63,18-816-00259
3669,2019_02,74.31666666666666,74.27,74.36,18-816-00259
3670,2019_03,74.06407766990291,73.72,74.27,18-816-00259
3671,2019_04,74.05129411764706,73.7,74.25,18-816-00259
3672,2019_05,74.3391512345679,74.16,74.7,18-816-00259
3673,2019_06,74.32004166666667,73.82,75.25,18-816-00259
3674,2019_07,74.37782258064516,74.01,75.44,18-816-00259
3675,2019_08,74.28399193548387,74.02,74.83,18-816-00259
3676,2019_09,74.47834722222221,74.05,75.3,18-816-00259
3677,2019_10,74.51193548387097,74.39,74.71,18-816-00259
3678,2019_11,74.34571428571428,74.26,74.4,18-816-00259
3679,2019_12,74.17489130434782,74.13,74.25,18-816-00259
3680,2020_01,74.10419354838709,74.09,74.13,18-816-00259
3681,2020_02,74.16459770114942,74.08,74.27,18-816-00259
3682,2020_03,74.29013888888889,74.27,74.37,18-816-00259
3683,2020_04,74.28454545454547,74.27,74.29,18-816-00259
3684,2020_05,74.5321265141319,74.27,75.0,18-816-00259
3685,2020_06,74.59141666666666,74.12,75.85,18-816-00259
3686,2020_07,74.50038978494624,74.11,75.7,18-816-00259
3687,2020_08,74.52852150537635,74.35,75.0,18-816-00259
3688,2020_09,74.79059722222223,74.58,75.8,18-816-00259
3689,2020_10,74.84779569892473,74.78,75.01,18-816-00259
3690,2020_11,74.90717391304348,74.86,74.93,18-816-00259
3691,2020_12,74.76736263736264,74.67,74.87,18-816-00259
3692,2021_01,74.71033333333334,74.65,74.77,18-816-00259
3693,2021_02,74.72602409638554,74.71,74.76,18-816-00259
3694,2021_03,74.69761363636364,74.68,74.72,18-816-00259
3695,2021_04,74.68666666666667,74.68,74.7,18-816-00259
3696,2021_05,74.73166890982503,74.67,74.91,18-816-00259
3697,2021_06,74.74704166666668,74.28,75.17,18-816-00259
3698,2021_07,74.71306451612902,74.25,75.15,18-816-00259
3699,2021_08,74.6848252688172,74.6,74.93,18-816-00259
3700,2021_09,74.68579166666666,74.6,75.22,18-816-00259
3701,2021_10,74.6813306451613,74.63,74.8,18-816-00259
3702,2021_11,74.60428571428571,74.59,74.63,18-816-00259
3703,2021_12,74.57516129032258,74.55,74.62,18-816-00259
3704,2022_01,74.54129032258065,74.53,74.56,18-816-00259
3705,2022_02,74.51964285714286,74.49,74.53,18-816-00259
3706,2022_03,74.47451612903225,74.46,74.57,18-816-00259
3707,2022_04,74.72266666666667,74.58,74.83,18-816-00259
3708,2022_05,74.52074275362318,74.25,75.8,18-816-00259
3709,2022_06,74.56970833333334,74.13,75.85,18-816-00259
3710,2022_07,74.48052419354839,74.35,74.92,18-816-00259
3711,2022_08,74.70701612903225,74.56,74.99,18-816-00259
3712,2022_09,74.85273611111111,74.56,75.05,18-816-00259
3713,2022_10,74.95783602150537,74.82,75.39,18-816-00259
3714,2022_11,74.93758241758242,74.89,74.96,18-816-00259
3715,2022_12,74.95709677419354,74.94,74.97,18-816-00259
3716,2023_01,75.01075268817205,74.97,75.05,18-816-00259
3717,2023_02,74.98892857142857,74.98,75.0,18-816-00259
3718,2023_03,74.97,74.96,74.98,18-816-00259
3719,2023_04,74.94865168539326,74.93,74.96,18-816-00259
3720,2023_05,74.9674059139785,74.92,75.01,18-816-00259
3721,2023_06,75.07275,74.88,76.05,18-816-00259
3722,2023_07,75.04670698924731,74.88,75.4,18-816-00259
3723,2023_08,75.15091397849463,74.89,76.2,18-816-00259
3724,2023_09,75.06858220211161,74.89,75.5,18-816-00259
3725,2016_04,152.3561,141.37,163.5,18-816-00261
3726,2016_05,152.4808803763441,141.34,164.2,18-816-00261
3727,2016_06,152.76089583333334,141.38,165.1,18-816-00261
3728,2016_07,153.13725806451612,141.54,165.18,18-816-00261
3729,2016_08,152.8278629032258,141.52,164.42,18-816-00261
3730,2016_09,152.79720833333334,141.67,164.08,18-816-00261
3731,2016_10,152.74653897849464,141.64,164.1,18-816-00261
3732,2017_01,152.5795698924731,141.69,163.5,18-816-00261
3733,2017_02,152.52375,141.67,163.67,18-816-00261
3734,2017_03,152.48956989247313,141.63,163.38,18-816-00261
3735,2017_04,152.45687096774193,141.63,163.42,18-816-00261
3736,2017_05,152.5708613728129,141.68,163.55,18-816-00261
3737,2017_06,152.9461736111111,141.76,164.6,18-816-00261
3738,2017_07,152.87639784946236,141.79,164.12,18-816-00261
3739,2017_08,152.94370295698926,141.8,164.55,18-816-00261
3740,2017_09,152.99433333333334,142.05,164.26,18-816-00261
3741,2017_10,152.92925403225806,142.05,163.97,18-816-00261
3742,2017_11,152.70179558011048,141.97,163.99,18-816-00261
3743,2017_12,152.6582258064516,141.95,163.38,18-816-00261
3744,2018_01,152.6178494623656,141.93,163.33,18-816-00261
3745,2018_02,152.58541666666665,141.91,163.27,18-816-00261
3746,2018_03,152.57255555555554,141.9,163.26,18-816-00261
3747,2018_04,152.58054838709677,141.9,163.34,18-816-00261
3748,2018_05,152.67819650067295,141.88,164.51,18-816-00261
3749,2018_06,153.0955486111111,142.42,164.22,18-816-00261
3750,2018_07,153.1611760752688,142.48,164.61,18-816-00261
3751,2018_08,153.0263440860215,142.34,163.95,18-816-00261
3752,2018_09,153.12500694444446,142.36,164.15,18-816-00261
3753,2018_10,152.9318817204301,142.31,163.63,18-816-00261
3754,2018_11,152.79434065934066,142.26,163.33,18-816-00261
3755,2018_12,152.76333333333332,142.13,163.31,18-816-00261
3756,2019_01,152.7125806451613,142.2,163.27,18-816-00261
3757,2019_02,152.56557471264367,142.18,163.98,18-816-00261
3758,2019_03,152.45898058252428,142.15,162.8,18-816-00261
3759,2019_04,152.53633720930233,142.16,162.98,18-816-00261
3760,2019_05,153.03331586021505,142.4,163.92,18-816-00261
3761,2019_06,152.96483870967742,141.89,163.75,18-816-00261
3762,2019_07,152.43085349462368,141.45,163.72,18-816-00261
3763,2019_08,151.9654435483871,141.42,163.15,18-816-00261
3764,2019_09,151.86789583333334,141.32,163.04,18-816-00261
3765,2019_10,151.6759677419355,141.14,162.18,18-816-00261
3766,2019_11,151.45508196721312,141.11,162.31,18-816-00261
3767,2019_12,151.59934782608696,141.09,162.13,18-816-00261
3768,2020_01,151.58129032258066,141.07,162.1,18-816-00261
3769,2020_02,151.59241379310345,141.09,162.67,18-816-00261
3770,2020_03,151.59645833333332,141.08,162.9,18-816-00261
3771,2020_04,151.64136363636362,141.15,162.19,18-816-00261
3772,2020_05,151.96515477792732,141.15,162.9,18-816-00261
3773,2020_06,152.4372361111111,142.17,162.94,18-816-00261
3774,2020_07,152.41451916610626,142.51,163.38,18-816-00261
3775,2020_08,151.97013440860215,142.0,162.61,18-816-00261
3776,2020_09,152.3694583333333,142.0,163.35,18-816-00261
3777,2020_10,152.15573252688174,141.75,162.53,18-816-00261
3778,2020_11,151.78271739130435,141.57,162.12,18-816-00261
3779,2020_12,151.3685714285714,141.54,161.19,18-816-00261
3780,2021_01,151.3956111111111,141.59,161.14,18-816-00261
3781,2021_02,151.39210843373493,141.68,161.1,18-816-00261
3782,2021_03,151.45103825136613,141.68,161.12,18-816-00261
3783,2021_04,151.37455555555556,141.65,161.16,18-816-00261
3784,2021_05,151.47740915208612,141.57,161.47,18-816-00261
3785,2021_06,151.94769444444444,141.67,162.82,18-816-00261
3786,2021_07,151.71778897849464,141.73,162.67,18-816-00261
3787,2021_08,151.64831989247313,141.67,162.3,18-816-00261
3788,2021_09,152.15764583333333,141.78,162.9,18-816-00261
3789,2021_10,152.04770833333333,141.76,162.57,18-816-00261
3790,2021_11,151.94170329670328,141.69,162.19,18-816-00261
3791,2021_12,151.83774193548388,141.62,162.12,18-816-00261
3792,2022_01,151.2967204301075,141.6,161.02,18-816-00261
3793,2022_02,151.27494047619047,141.59,160.94,18-816-00261
3794,2022_03,151.2739247311828,141.6,161.08,18-816-00261
3795,2022_04,151.8001111111111,141.74,161.86,18-816-00261
3796,2022_05,151.88351063829788,142.12,162.18,18-816-00261
3797,2022_06,152.96295138888888,142.78,164.3,18-816-00261
3798,2022_07,152.72659946236558,143.47,162.65,18-816-00261
3799,2022_08,152.96075940860217,143.56,162.82,18-816-00261
3800,2022_09,153.7236736111111,143.91,163.68,18-816-00261
3801,2022_10,153.6810752688172,144.01,163.68,18-816-00261
3802,2022_11,152.80010928961747,0.0,163.3,18-816-00261
3803,2022_12,152.7418181818182,0.0,163.19,18-816-00261
3804,2023_01,153.39247311827958,143.78,163.15,18-816-00261
3805,2023_02,153.24035714285714,143.71,162.79,18-816-00261
3806,2023_03,153.19898936170213,143.42,162.96,18-816-00261
3807,2023_04,153.16477528089888,143.39,162.99,18-816-00261
3808,2023_05,153.23042338709678,143.36,163.01,18-816-00261
3809,2023_06,153.88256944444444,144.01,164.97,18-816-00261
3810,2023_07,153.51444892473117,144.31,162.72,18-816-00261
3811,2023_08,153.48212365591397,144.17,163.25,18-816-00261
3812,2023_09,153.1065987933635,143.28,162.57,18-816-00261
3813,2016_01,42.4556043956044,42.36,43.36,18-303-00264
3814,2016_02,42.37942528735633,42.23,42.48,18-303-00264
3815,2016_03,42.414086021505376,42.3,42.57,18-303-00264
3816,2016_04,42.909111111111116,42.5,43.55,18-303-00264
3817,2016_05,43.23115746971736,42.89,44.08,18-303-00264
3818,2016_06,44.026472222222225,43.11,44.95,18-303-00264
3819,2016_07,45.173897849462364,44.51,45.99,18-303-00264
3820,2016_08,44.39989247311828,43.73,45.4,18-303-00264
3821,2016_09,44.33643055555555,43.89,44.85,18-303-00264
3822,2016_10,44.14379032258065,43.66,45.42,18-303-00264
3823,2016_11,43.29566666666667,43.14,43.65,18-303-00264
3824,2016_12,43.11064516129032,43.02,43.4,18-303-00264
3825,2017_01,42.910215053763444,42.77,43.98,18-303-00264
3826,2017_02,42.732619047619046,42.41,42.8,18-303-00264
3827,2017_03,42.82287234042553,42.45,43.1,18-303-00264
3828,2017_04,43.17922222222222,42.83,43.58,18-303-00264
3829,2017_05,43.42923387096774,43.07,43.87,18-303-00264
3830,2017_06,44.128,43.35,45.28,18-303-00264
3831,2017_07,44.88575268817204,44.4,45.95,18-303-00264
3832,2017_08,45.02633064516129,44.39,45.97,18-303-00264
3833,2017_09,44.45619444444444,44.12,44.87,18-303-00264
3834,2017_10,43.87579301075269,43.36,44.94,18-303-00264
3835,2017_11,43.14033333333334,43.0,43.38,18-303-00264
3836,2017_12,42.85580645161291,42.72,42.99,18-303-00264
3837,2018_01,42.64817204301075,42.59,42.72,18-303-00264
3838,2018_02,42.545833333333334,42.47,42.58,18-303-00264
3839,2018_03,42.638533333333335,42.54,42.8,18-303-00264
3840,2018_04,42.8816384180791,42.61,43.15,18-303-00264
3841,2018_05,43.49298788694482,42.95,44.2,18-303-00264
3842,2018_06,44.022625,43.57,44.64,18-303-00264
3843,2018_07,44.77991935483871,44.38,45.47,18-303-00264
3844,2018_08,44.90758064516129,44.4,45.56,18-303-00264
3845,2018_09,44.612625,44.14,45.43,18-303-00264
3846,2018_10,43.52377688172043,43.07,44.48,18-303-00264
3847,2018_11,42.90912087912088,42.76,43.07,18-303-00264
3848,2018_12,42.638494623655916,42.54,42.75,18-303-00264
3849,2019_01,42.49344086021505,42.44,42.53,18-303-00264
3850,2019_02,42.42195402298851,42.35,42.47,18-303-00264
3851,2019_03,42.50145631067961,42.36,42.71,18-303-00264
3852,2019_04,42.88771084337349,42.54,43.35,18-303-00264
3853,2019_05,43.60708333333333,43.53,43.72,18-303-00264
3854,2019_06,44.479838709677416,44.16,44.88,18-303-00264
3855,2019_07,44.93073924731183,43.94,45.93,18-303-00264
3856,2019_08,44.43762096774193,42.24,45.54,18-303-00264
3857,2019_09,44.411097222222224,43.87,45.51,18-303-00264
3858,2019_10,43.65817204301075,43.21,44.29,18-303-00264
3859,2019_11,43.004835164835164,42.83,43.21,18-303-00264
3860,2019_12,42.71666666666667,42.57,42.82,18-303-00264
3861,2020_01,42.534395604395606,42.45,42.59,18-303-00264
3862,2020_02,42.46450980392157,42.41,42.6,18-303-00264
3863,2020_03,42.593030303030304,42.51,42.82,18-303-00264
3864,2020_04,42.983333333333334,42.85,43.34,18-303-00264
3865,2020_05,43.691547779273215,42.97,45.18,18-303-00264
3866,2020_06,44.64073611111111,43.85,45.65,18-303-00264
3867,2020_07,45.27411290322581,44.63,45.96,18-303-00264
3868,2020_08,44.68334677419355,44.06,57.72,18-303-00264
3869,2020_09,44.44965277777778,43.98,45.22,18-303-00264
3870,2020_10,43.56724462365591,43.04,44.63,18-303-00264
3871,2020_11,42.82532608695652,42.63,43.94,18-303-00264
3872,2020_12,42.55404494382022,42.48,42.63,18-303-00264
3873,2021_01,41.560736842105264,0.0,42.74,18-303-00264
3874,2021_02,42.299367088607596,42.23,42.36,18-303-00264
3875,2021_03,42.388829787234044,42.25,42.7,18-303-00264
3876,2021_04,42.467999999999996,42.29,42.67,18-303-00264
3877,2021_05,43.13744279946164,42.52,44.64,18-303-00264
3878,2021_06,43.993319444444445,43.36,44.6,18-303-00264
3879,2021_07,44.69670698924731,44.08,45.41,18-303-00264
3880,2021_08,44.83510752688172,44.09,45.79,18-303-00264
3881,2021_09,44.33577777777778,43.65,45.26,18-303-00264
3882,2021_10,43.58850806451613,43.21,45.16,18-303-00264
3883,2021_11,43.02978021978022,42.84,43.29,18-303-00264
3884,2021_12,42.686344086021506,42.58,42.82,18-303-00264
3885,2022_01,42.51698924731183,42.42,42.6,18-303-00264
3886,2022_02,42.45809523809524,42.39,42.54,18-303-00264
3887,2022_03,42.743978494623654,42.45,43.02,18-303-00264
3888,2022_04,42.694761904761904,0.0,43.83,18-303-00264
3889,2022_05,43.53154761904762,43.0,44.31,18-303-00264
3890,2022_06,44.45594444444444,43.3,45.7,18-303-00264
3891,2022_07,44.24087365591398,43.68,44.95,18-303-00264
3892,2022_08,44.22551075268817,43.64,45.49,18-303-00264
3893,2022_09,44.27090277777778,43.72,45.07,18-303-00264
3894,2022_10,43.86622311827957,43.36,44.67,18-303-00264
3895,2022_11,43.06076923076923,42.84,43.38,18-303-00264
3896,2022_12,42.821935483870966,42.72,42.97,18-303-00264
3897,2023_01,42.71024691358025,42.6,42.85,18-303-00264
3898,2023_02,42.57535714285714,42.48,42.67,18-303-00264
3899,2023_03,42.611382978723405,41.71,42.83,18-303-00264
3900,2023_04,42.91860465116279,42.62,43.34,18-303-00264
3901,2023_05,43.15633064516129,42.86,43.76,18-303-00264
3902,2023_06,43.93177777777778,43.2,45.26,18-303-00264
3903,2023_07,44.601599462365584,44.08,45.46,18-303-00264
3904,2023_08,44.82475806451613,44.24,45.65,18-303-00264
3905,2023_09,43.942443438914026,43.52,44.62,18-303-00264
3906,2016_04,46.388494623655916,45.71,46.81,18-322-00267
3907,2016_05,45.64450268817205,44.23,47.77,18-322-00267
3908,2016_06,46.86181944444445,44.97,49.21,18-322-00267
3909,2016_07,49.313709677419354,48.36,50.57,18-322-00267
3910,2016_08,47.516927083333336,46.01,49.19,18-322-00267
3911,2016_09,47.90877777777778,46.03,48.98,18-322-00267
3912,2016_10,46.63486559139785,44.34,48.7,18-322-00267
3913,2017_01,41.02881720430107,40.73,41.42,18-322-00267
3914,2017_02,40.66619047619048,40.54,41.12,18-322-00267
3915,2017_03,41.45333333333333,40.26,42.04,18-322-00267
3916,2017_04,43.22931677018634,41.59,46.38,18-322-00267
3917,2017_05,45.18301075268817,44.22,46.63,18-322-00267
3918,2017_06,47.57844086021505,45.74,48.58,18-322-00267
3919,2017_07,48.15450940860215,46.61,50.07,18-322-00267
3920,2017_08,47.95672043010753,46.69,50.38,18-322-00267
3921,2017_09,47.417241830065365,45.99,49.16,18-322-00267
3922,2017_10,46.290278304870334,44.68,48.27,18-322-00267
3923,2017_11,43.32582872928177,42.22,46.45,18-322-00267
3924,2017_12,41.90345945945946,41.28,42.67,18-322-00267
3925,2018_01,41.23150537634409,40.79,41.86,18-322-00267
3926,2018_02,40.968869047619044,40.15,41.7,18-322-00267
3927,2018_03,41.38022222222222,40.67,42.05,18-322-00267
3928,2018_04,42.13490963855422,41.2,43.61,18-322-00267
3929,2018_05,43.38883373205742,42.11,46.62,18-322-00267
3930,2018_06,45.67709876543209,43.78,47.8,18-322-00267
3931,2018_07,47.62162485065711,46.18,49.21,18-322-00267
3932,2018_08,47.62200119474313,46.5,48.94,18-322-00267
3933,2018_09,47.809901234567896,46.33,49.7,18-322-00267
3934,2018_10,45.06272998805257,43.22,47.39,18-322-00267
3935,2018_11,43.00774725274725,42.15,43.78,18-322-00267
3936,2018_12,41.920645161290324,41.29,42.67,18-322-00267
3937,2019_01,41.18698924731183,40.65,41.78,18-322-00267
3938,2019_02,40.85764367816092,40.49,41.33,18-322-00267
3939,2019_03,41.445804878048776,40.66,42.14,18-322-00267
3940,2019_04,42.31104651162791,41.48,44.72,18-322-00267
3941,2019_05,42.75630434782609,42.36,43.17,18-322-00267
3942,2019_06,47.103266129032264,45.74,48.85,18-322-00267
3943,2019_07,48.149495967741935,44.17,51.06,18-322-00267
3944,2019_08,47.32233870967742,45.45,48.86,18-322-00267
3945,2019_09,47.2439375,45.43,51.23,18-322-00267
3946,2019_10,45.44110887096774,43.87,47.79,18-322-00267
3947,2019_11,43.21614130434783,42.15,45.39,18-322-00267
3948,2019_12,41.794340659340655,41.19,42.51,18-322-00267
3949,2020_01,41.19892473118279,40.86,41.54,18-322-00267
3950,2020_02,40.87813725490196,40.57,41.19,18-322-00267
3951,2020_03,41.070757575757575,40.8,41.41,18-322-00267
3952,2020_04,42.92787878787878,41.6,44.27,18-322-00267
3953,2020_05,44.26200538358008,42.58,48.85,18-322-00267
3954,2020_06,47.729736111111116,45.59,50.06,18-322-00267
3955,2020_07,48.87167338709678,47.83,50.77,18-322-00267
3956,2020_08,48.00565860215054,46.61,49.08,18-322-00267
3957,2020_09,47.65523611111111,46.26,49.8,18-322-00267
3958,2020_10,46.49967741935484,44.54,49.69,18-322-00267
3959,2020_11,43.50895604395605,42.34,45.99,18-322-00267
3960,2020_12,41.99375,41.37,42.75,18-322-00267
3961,2021_01,41.26688524590164,40.88,41.71,18-322-00267
3962,2021_02,40.837857142857146,40.53,41.22,18-322-00267
3963,2021_03,41.00755434782609,40.52,41.39,18-322-00267
3964,2021_04,41.759776119402986,41.08,42.52,18-322-00267
3965,2021_05,43.56096231493943,41.83,46.77,18-322-00267
3966,2021_06,46.18631249999999,45.2,47.52,18-322-00267
3967,2021_07,47.13081989247312,45.78,48.58,18-322-00267
3968,2021_08,47.34477822580645,45.35,50.13,18-322-00267
3969,2021_09,46.929048611111114,44.89,50.16,18-322-00267
3970,2021_10,44.61476478494624,43.57,46.15,18-322-00267
3971,2021_11,42.667362637362636,41.83,44.12,18-322-00267
3972,2021_12,41.557473118279574,40.99,42.14,18-322-00267
3973,2022_01,40.93322580645161,40.59,41.29,18-322-00267
3974,2022_02,40.74404761904762,40.46,41.01,18-322-00267
3975,2022_03,41.04510752688172,40.45,42.63,18-322-00267
3976,2022_04,44.2771686746988,42.04,46.52,18-322-00267
3977,2022_05,46.10522916666666,42.95,48.42,18-322-00267
3978,2022_06,47.26179861111112,44.95,49.95,18-322-00267
3979,2022_07,46.83445564516129,45.2,49.45,18-322-00267
3980,2022_08,45.92466397849462,44.72,47.59,18-322-00267
3981,2022_09,46.82547916666667,45.36,48.66,18-322-00267
3982,2022_10,46.69610887096774,44.75,49.0,18-322-00267
3983,2022_11,43.262934782608696,0.0,46.12,18-322-00267
3984,2022_12,41.76381720430108,41.01,42.75,18-322-00267
3985,2023_01,41.27503144654088,40.39,41.91,18-322-00267
3986,2023_02,41.0117469879518,40.3,41.75,18-322-00267
3987,2023_03,41.25698924731183,40.42,42.1,18-322-00267
3988,2023_04,42.24710365853658,41.57,43.5,18-322-00267
3989,2023_05,43.676626344086024,42.28,45.09,18-322-00267
3990,2023_06,45.815423611111115,43.51,48.58,18-322-00267
3991,2023_07,47.744133064516134,46.29,49.42,18-322-00267
