,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
482,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0019006600444284,2668,2022_04,18-323-00223
483,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,0.0045001195824664,6624,2022_04,18-323-00224
484,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0295610104357694,1474,2022_04,18-323-00225
485,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0097950028210151,2296,2022_04,18-323-00226
486,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0482008718226077,1096,2022_04,18-323-00227
487,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0607370869460741,2349,2022_04,18-323-00228
488,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.0333488670771974,3807,2022_04,18-324-00260
489,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0370334202624618,343,2022_04,18-323-00230
490,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0351836370962705,8257,2022_04,18-324-00231
491,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0329776902522709,633,2022_04,18-324-00232
492,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,0.0048061279104647,5239,2022_04,18-324-00233
493,Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0294029014055119,1720,2022_04,18-324-00234
494,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0575996853056408,420,2022_04,18-816-00235
495,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0022749872878193,64,2022_04,18-816-00236
496,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0335210385006684,951,2022_04,18-325-00237
497,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0238825897708238,3167,2022_04,18-325-00238
498,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,0.0046725927329644,5248,2022_04,18-325-00239
499,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0229267135784632,742,2022_04,18-326-00240
500,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0164286876513288,2933,2022_04,18-326-00241
501,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0892569224039713,36,2022_04,18-326-00242
502,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.0032710901328495,112,2022_04,18-326-00243
503,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0138316851363338,1129,2022_04,18-326-00244
504,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,0.0103813380884889,11253,2022_04,18-326-00245
505,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.020268995679176,10235,2022_04,18-326-00246
506,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.033634070431129,5853,2022_04,18-326-00247
507,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.0832587233340971,5319,2022_04,18-755-00248
508,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.0294255582134089,18764,2022_04,18-756-00249
509,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0413380415661873,7691,2022_04,18-756-00250
510,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0295387431543781,5647,2022_04,18-756-00251
511,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.1186720854749722,4721,2022_04,18-757-00252
512,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.044868794179055,5682,2022_04,18-757-00253
513,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.1158373461492995,15597,2022_04,18-757-00254
514,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0211861904415503,54826,2022_04,18-759-00255
515,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0392106171125732,7768,2022_04,18-758-00256
516,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0257382725110317,4435,2022_04,18-758-00257
517,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0679136657714843,325,2022_04,18-816-00258
518,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0080592602755116,5085,2022_04,18-816-00259
519,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0426524676389337,9867,2022_04,18-816-00261
520,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,0.0052870909372965,5304,2022_04,18-324-00262
521,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0021137991800564,2415,2022_04,18-324-00263
522,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0288679325702829,3706,2022_04,18-303-00264
523,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0319036237733726,4698,2022_04,18-799-00265
524,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0192612369408768,5696,2022_04,18-303-00266
525,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0087222421529114,2054,2022_04,18-322-00267
526,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0532053718014039,3450,2022_04,18-326-00268
527,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0365382215711805,7875,2022_04,18-325-00269
528,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0287264532239986,11640,2022_04,18-325-00270
529,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0765136620464724,8694,2022_04,18-304-00271
530,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0443820749679624,7023,2022_04,18-321-00272
531,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0050586439463075,7557,2022_04,18-321-00273
532,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0046752303165844,1373,2022_04,18-301-00274
533,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0503946254980722,6533,2022_04,18-312-00276
534,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,0.0407593060191508,3512,2022_04,18-312-00277
535,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.0604777453601251,7103,2022_04,18-755-00278
536,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.0418079987232819,6930,2022_04,18-755-00279
537,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0331927323994852,5801,2022_04,18-760-00280
538,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0472513634440243,11687,2022_04,18-760-00281
539,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0721943985844075,59189,2022_04,18-314-00275
540,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1388432568842821,19190,2020_06,18-300-00101
541,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1122528570819018,2838,2020_06,18-300-00102
542,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.0820244950106274,5462,2020_06,18-300-00103
543,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.1572740106639439,17798,2020_06,18-300-00104
544,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.156378974687034,5030,2020_06,18-300-00105
545,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.1627240294748169,1844,2020_06,18-300-00106
546,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1726966313445686,2214,2020_06,18-300-00107
547,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1830997161274789,1809,2020_06,18-300-00108
548,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0867438259862792,3799,2020_06,18-301-00109
549,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.1181515005234671,3955,2020_06,18-301-00110
550,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.133456299918647,3582,2020_06,18-301-00111
551,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0895234446198112,6378,2020_06,18-301-00112
552,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1029515823572648,5272,2020_06,18-301-00113
553,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.1204179191863006,2788,2020_06,18-301-00114
554,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0403333257169394,7629,2020_06,18-302-00115
555,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.00492271370844,436,2020_06,18-302-00116
556,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,,0,2020_06,18-302-00117
557,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,2020_06,18-302-00118
558,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,2020_06,18-302-00119
559,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,,0,2020_06,18-303-00120
560,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,,0,2020_06,18-303-00121
561,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,,0,2020_06,18-303-00122
562,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,,0,2020_06,18-303-00123
563,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,2020_06,18-799-00124
564,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,2020_06,18-799-00125
565,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,2020_06,18-304-00126
566,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,2020_06,18-304-00127
567,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,2020_06,18-304-00128
568,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.1147459575108119,1792,2020_06,18-304-00129
569,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.1342843339408387,10408,2020_06,18-305-00130
570,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0992572796849552,6140,2020_06,18-305-00131
571,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.1424425135180828,5499,2020_06,18-305-00132
572,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1542473500084228,2829,2020_06,18-305-00133
573,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.0871485048390421,6671,2020_06,18-305-00134
574,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0982099904886523,5684,2020_06,18-305-00135
575,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.0964051520400016,6713,2020_06,18-305-00136
576,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.1443095006102601,4007,2020_06,18-306-00137
577,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.1085461746704754,17383,2020_06,18-306-00138
578,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.1749805713468354,9804,2020_06,18-306-00139
579,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.1156315147490018,12022,2020_06,18-306-00140
580,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.1215470992915039,6851,2020_06,18-307-00141
581,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.1300080583629574,5670,2020_06,18-307-00142
582,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.1566332162144672,996,2020_06,18-307-00143
583,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,,0,2020_06,18-307-00144
584,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1552648113560132,4118,2020_06,18-307-00145
585,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.1439001516862349,220,2020_06,18-307-00146
586,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1369077695296114,596,2020_06,18-307-00147
587,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,,0,2020_06,18-308-00148
588,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,,0,2020_06,18-308-00149
589,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,,0,2020_06,18-308-00150
590,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,,0,2020_06,18-308-00151
591,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.0697167449257825,2949,2020_06,18-308-00152
592,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,,0,2020_06,18-308-00153
593,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0617652242390724,15454,2020_06,18-309-00154
594,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.1139582396748422,16961,2020_06,18-309-00155
595,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.1289360119197551,15508,2020_06,18-309-00156
596,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1405840516090393,20480,2020_06,18-309-00157
597,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,,0,2020_06,18-310-00158
598,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,,0,2020_06,18-310-00159
599,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.1219785046019283,299,2020_06,18-310-00160
600,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.0865938106696762,3674,2020_06,18-310-00161
601,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.0546722719746251,93,2020_06,18-310-00162
602,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.0629382597905805,1037,2020_06,18-310-00163
603,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.1084895096091028,7175,2020_06,18-310-00164
604,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.0925072238055944,4109,2020_06,18-311-00165
605,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.1134917317242305,6985,2020_06,18-311-00166
606,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.1717823054148374,5666,2020_06,18-311-00167
607,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.1385565912490335,6952,2020_06,18-311-00168
608,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.1355286134864355,8091,2020_06,18-312-00169
609,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.1132466482850255,7532,2020_06,18-312-00170
610,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.1376352725666799,7850,2020_06,18-312-00171
611,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.2090874562420207,15274,2020_06,18-313-00172
612,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.1898888712928238,8516,2020_06,18-313-00173
613,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.1052414865204782,5808,2020_06,18-313-00174
614,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.0989080347892731,11794,2020_06,18-313-00175
615,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.1070788982473516,5711,2020_06,18-313-00176
616,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.0401088158812763,16102,2020_06,18-313-00177
617,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1321247852373845,44053,2020_06,18-314-00178
618,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.1298058577752181,28080,2020_06,18-314-00179
619,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.100907530103411,2464,2020_06,18-315-00180
620,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1668465371896714,17270,2020_06,18-315-00181
621,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1537231033893921,10088,2020_06,18-315-00182
622,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.1340616492057245,31129,2020_06,18-315-00183
623,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1353410000592979,13175,2020_06,18-316-00184
624,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.1208658585404099,14837,2020_06,18-316-00185
625,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.141901876119453,7921,2020_06,18-316-00186
626,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1673268534187036,17673,2020_06,18-316-00187
627,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1510805617984431,13352,2020_06,18-316-00188
628,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.1418453942817046,3162,2020_06,18-317-00189
629,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.1600082902464848,2387,2020_06,18-317-00190
630,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.1676345686338789,4945,2020_06,18-317-00191
631,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.1607654602379811,11872,2020_06,18-317-00192
632,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1736949683293684,10141,2020_06,18-317-00193
633,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.1237626378935885,2768,2020_06,18-318-00194
634,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.1478784325417508,2848,2020_06,18-318-00195
635,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.1562677684373367,4785,2020_06,18-318-00196
636,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1434494969676147,13075,2020_06,18-318-00197
637,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,,0,2020_06,18-319-00198
638,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0164333484893621,43,2020_06,18-319-00199
639,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,,0,2020_06,18-319-00200
640,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.0658623286655971,840,2020_06,18-319-00201
641,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,,0,2020_06,18-319-00202
642,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.060825516692305,226,2020_06,18-320-00203
643,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,,0,2020_06,18-320-00204
644,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.1458126243675179,10734,2020_06,18-320-00205
645,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0877904414258883,2735,2020_06,18-320-00206
646,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,,0,2020_06,18-320-00207
647,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,2020_06,18-321-00208
648,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,,0,2020_06,18-321-00209
649,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,,0,2020_06,18-321-00210
650,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,,0,2020_06,18-321-00211
651,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,,0,2020_06,18-321-00212
652,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,,0,2020_06,18-321-00213
653,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,,0,2020_06,18-321-00214
654,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,,0,2020_06,18-321-00215
655,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,,0,2020_06,18-321-00216
656,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,,0,2020_06,18-321-00217
657,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,,0,2020_06,18-321-00218
658,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,2020_06,18-322-00219
659,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,,0,2020_06,18-322-00220
660,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,2020_06,18-322-00221
661,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,2020_06,18-323-00222
662,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,,0,2020_06,18-323-00223
663,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,,0,2020_06,18-323-00224
664,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,,0,2020_06,18-323-00225
665,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,,0,2020_06,18-323-00226
666,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,,0,2020_06,18-323-00227
667,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,2020_06,18-323-00228
668,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,,0,2020_06,18-324-00260
669,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,,0,2020_06,18-323-00230
670,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,,0,2020_06,18-324-00231
671,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,,0,2020_06,18-324-00232
672,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,,0,2020_06,18-324-00233
673,Barama,BAKSA,Baksa,Barama,,95546762.3,96,,0,2020_06,18-324-00234
674,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,,0,2020_06,18-816-00235
675,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,,0,2020_06,18-816-00236
676,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,,0,2020_06,18-325-00237
677,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,,0,2020_06,18-325-00238
678,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,,0,2020_06,18-325-00239
679,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,2020_06,18-326-00240
680,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,2020_06,18-326-00241
681,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,2020_06,18-326-00242
682,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,2020_06,18-326-00243
683,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,2020_06,18-326-00244
684,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,,0,2020_06,18-326-00245
685,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,,0,2020_06,18-326-00246
686,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,,0,2020_06,18-326-00247
687,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.0838820391576125,2649,2020_06,18-755-00248
688,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.1304559613097617,18762,2020_06,18-756-00249
689,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.1514777363555479,7692,2020_06,18-756-00250
690,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.1237928506355697,5647,2020_06,18-756-00251
691,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,-0.0773057313420918,4721,2020_06,18-757-00252
692,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0933241503459389,5682,2020_06,18-757-00253
693,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.0260465151074989,15591,2020_06,18-757-00254
694,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0787093487769954,20177,2020_06,18-759-00255
695,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0191699739369423,7761,2020_06,18-758-00256
696,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.1155468480140071,4433,2020_06,18-758-00257
697,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,,0,2020_06,18-816-00258
698,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,,0,2020_06,18-816-00259
699,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,,0,2020_06,18-816-00261
700,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,,0,2020_06,18-324-00262
701,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,,0,2020_06,18-324-00263
702,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,,0,2020_06,18-303-00264
703,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,,0,2020_06,18-799-00265
704,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,,0,2020_06,18-303-00266
705,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,2020_06,18-322-00267
