gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
272770,298742,18-315-00183,Maibong,2.0,4,5,2,0,2
107539,286717,18-756-00249,Biswanath,0.39,230,3,2,0,3
106720,302793,18-321-00212,Chhaygaon,0.0,108,5,2,9,15
106341,282166,18-302-00116,Balijana,10.0,329,4,4,12,24
107356,304070,18-323-00228,Ghograpar (Pt),43.24,108,5,3,0,2
107046,284036,18-304-00129,Mikirbheta,97.0,666,4,2,0,40
107674,286594,18-756-00249,Biswanath,0.0,255,3,2,0,216
107047,284025,18-304-00129,Mikirbheta,95.0,475,3,2,0,225
106341,282130,18-302-00116,Balijana,5.0,46,4,2,0,23
106307,291609,18-310-00161,Tengakhat,20.0,270,3,2,0,17
106028,906549,18-308-00151,Sissibargaon,2.0,268,2,2,0,32
106372,282221,18-302-00116,Balijana,8.0,140,3,2,0,3
106341,282158,18-302-00116,Balijana,10.0,311,4,2,0,40
107674,286918,18-756-00249,Biswanath,32.0,212,3,2,0,2
257806,911668,18-759-00255,Donka,10.0,89,5,2,0,25
106341,282159,18-302-00116,Balijana,18.0,127,4,2,0,73
107674,286632,18-756-00249,Biswanath,12.0,287,3,2,0,45
257806,295691,18-759-00255,Donka,1.0,12,5,2,0,12
257806,295698,18-759-00255,Donka,3.4,113,5,4,0,50
107675,286608,18-756-00249,Biswanath,3.0,19,3,4,0,2
106341,282164,18-302-00116,Balijana,20.0,114,4,2,0,70
107334,284549,18-305-00132,Rupahi,2.0,2124,3,2,0,220
106028,289224,18-308-00151,Sissibargaon,70.0,385,3,2,0,2
107675,286606,18-756-00249,Biswanath,24.0,295,3,2,0,20
106154,280968,18-301-00112,Dhubri (Pt),150.0,896,3,2,2,415
107675,286624,18-756-00249,Biswanath,10.0,30,2,4,0,17
106203,281718,18-758-00257,Mankachar,0.0,670,2,2,0,355
106192,281047,18-301-00109,Bagribari (Pt),29.077,35,4,4,0,21
253454,304335,18-816-00259,Goreswar (Pt),210.0,600,3,1,0,10
257816,295890,18-314-00178,Diphu,0.0,202,1,2,0,6
107744,291042,18-309-00157,Margherita,2.47,87,3,2,0,20
105756,301766,18-319-00202,Manikpur,69.0,408,2,2,0,3
106192,281058,18-301-00109,Bagribari (Pt),23.048,100,4,4,0,82
106073,907282,18-308-00152,Jonai,20.0,100,3,2,0,30
107744,291057,18-309-00157,Margherita,12.23,210,2,2,105,25
107675,286626,18-756-00249,Biswanath,2.0,30,2,4,1,25
107675,286592,18-756-00249,Biswanath,3.0,234,2,2,0,6
106028,289168,18-308-00151,Sissibargaon,2.0,30,2,2,0,20
107675,286591,18-756-00249,Biswanath,10.0,270,3,2,20,40
106028,289111,18-308-00151,Sissibargaon,5.1,284,3,2,0,70
272762,298348,18-315-00180,Umrangso,18.0,45,3,2,0,1
106154,280967,18-301-00112,Dhubri (Pt),123.0,616,3,2,0,446
107464,292921,18-311-00168,Nazira,78.0,91,2,4,56,80
107675,286588,18-756-00249,Biswanath,1.0,245,2,2,0,20
106341,282160,18-302-00116,Balijana,12.0,5,3,2,0,2
106246,291153,18-310-00158,Dibrugarh West,75.0,180,2,2,0,1
106154,280965,18-301-00112,Dhubri (Pt),85.0,184,3,2,0,107
106246,291156,18-310-00158,Dibrugarh West,55.0,165,2,2,0,1
106246,291228,18-310-00158,Dibrugarh West,26.0,143,2,2,0,1
106192,281059,18-301-00109,Bagribari (Pt),78.088,380,4,2,0,40
106479,294267,18-313-00172,Bokakhat,25.0,380,4,2,150,0
106495,294659,18-313-00175,Golaghat,239.0,211,1,2,0,1
106154,280966,18-301-00112,Dhubri (Pt),150.0,814,3,2,4,372
106246,291147,18-310-00158,Dibrugarh West,25.0,237,2,2,0,1
106246,291148,18-310-00158,Dibrugarh West,25.0,243,2,2,0,2
107675,286589,18-756-00249,Biswanath,8.0,280,3,2,50,25
106246,291229,18-310-00158,Dibrugarh West,77.0,143,2,2,0,1
106154,280964,18-301-00112,Dhubri (Pt),110.0,475,3,2,70,262
253611,305931,18-326-00246,Udalguri,2.0,489,2,2,6,60
106246,291240,18-310-00158,Dibrugarh West,55.0,71,2,2,0,1
106486,294198,18-313-00172,Bokakhat,8.0,410,3,2,0,14
106479,294266,18-313-00172,Bokakhat,70.0,150,4,2,80,0
105769,301580,18-319-00200,Srijangram,20.0,50,3,2,0,25
106155,280962,18-301-00112,Dhubri (Pt),137.0,597,4,2,0,367
106486,294193,18-313-00172,Bokakhat,72.0,387,3,2,0,50
106028,906540,18-308-00151,Sissibargaon,2.1,36,3,2,0,10
107675,286590,18-756-00249,Biswanath,5.0,260,2,2,3,40
106486,294197,18-313-00172,Bokakhat,0.0,392,3,2,0,150
107464,292920,18-311-00168,Nazira,248.0,263,2,4,210,52
253421,304220,18-324-00263,Sarupeta (Pt),2.2,267,3,2,0,25
261133,304119,18-799-00265,Sarupeta (Pt),20.0,533,1,2,0,200
253611,305929,18-326-00246,Udalguri,109.54,155,2,2,0,6
261082,304492,18-324-00262,Baksa,19.0,400,3,3,0,18
107366,303762,18-323-00224,Barkhetri,157.0,100,3,3,0,9
272768,298681,18-315-00181,Haflong,20.0,18,2,2,0,3
107366,303759,18-323-00224,Barkhetri,110.0,369,3,2,0,20
106871,300842,18-317-00193,RamkrishnaNagar,2.0,32,3,3,0,12
106208,281753,18-758-00257,Mankachar,100.0,205,2,2,0,56
261102,304292,18-324-00233,Jalah (Pt),350.0,352,2,2,0,20
106466,295246,18-313-00177,Sarupathar,10.0,106,1,2,0,5
106454,295086,18-313-00177,Sarupathar,70.0,80,2,2,0,1
105773,301489,18-319-00200,Srijangram,30.0,176,3,2,0,2
105774,301514,18-319-00200,Srijangram,90.0,262,2,2,0,43
253613,305947,18-326-00246,Udalguri,53.0,117,1,2,0,36
105774,301604,18-319-00200,Srijangram,22.0,149,2,2,0,30
106452,295022,18-313-00177,Sarupathar,60.63,51,2,2,0,46
106454,295102,18-313-00177,Sarupathar,100.0,46,1,2,0,1
106454,295103,18-313-00177,Sarupathar,14.0,30,1,2,0,14
106071,906619,18-308-00152,Jonai,10.0,20,2,4,0,1
105874,299560,18-316-00187,Sonai,179.2,112,3,3,0,2
107379,303658,18-323-00227,Banekuchi,148.0,237,2,2,50,25
107606,286981,18-756-00250,Helem,190.29,880,2,4,0,1
106071,289565,18-308-00152,Jonai,20.0,47,2,2,0,15
107379,303689,18-323-00227,Banekuchi,100.0,357,2,2,50,20
106071,289561,18-308-00152,Jonai,2.74,55,2,2,0,10
106071,289560,18-308-00152,Jonai,0.0,62,2,2,0,12
106071,289442,18-308-00152,Jonai,10.0,15,2,2,0,2
107606,286950,18-756-00250,Helem,140.0,153,2,4,0,100
272757,298386,18-315-00181,Haflong,1.0,3,5,4,0,3
272760,298300,18-759-00255,Donka,70.0,56,2,2,0,10
106071,289601,18-308-00152,Jonai,0.0,75,2,2,0,12
272760,298301,18-759-00255,Donka,90.0,25,2,3,0,10
107607,287001,18-756-00250,Helem,0.5,165,4,4,0,20
107607,287002,18-756-00250,Helem,0.48,260,4,4,0,120
107607,286999,18-756-00250,Helem,20.1,127,4,4,0,5
107607,287000,18-756-00250,Helem,20.19,99,4,4,0,27
107609,287103,18-756-00250,Helem,1.0,156,3,2,0,4
106502,294391,18-313-00174,Dergaon,13.0,250,2,4,50,3
106275,291847,18-310-00162,Moran,2.47,139,2,3,0,5
106278,291839,18-310-00162,Moran,2.47,150,3,2,0,12
105871,299640,18-316-00187,Sonai,100.0,739,3,2,0,3
106643,293413,18-760-00280,Ujani Majuli,70.0,244,4,2,0,5
107609,287111,18-756-00251,Gohpur,2.0,83,3,2,0,20
107609,287105,18-756-00251,Gohpur,2.0,75,3,2,0,65
261082,304480,18-324-00262,Baksa,2.47,302,2,3,0,2
107609,287109,18-756-00251,Gohpur,1.0,111,3,2,0,2
106228,281598,18-758-00256,South Salmara,100.0,305,5,4,50,250
105870,299651,18-316-00187,Sonai,21.0,316,2,2,0,17
253593,306014,18-326-00247,Mazbat,20.0,395,3,2,0,250
106688,302555,18-321-00210,Kamalpur,50.0,512,4,2,360,2
106983,287626,18-307-00142,Bihpuria,2.47,660,3,2,0,1
106228,281599,18-758-00256,South Salmara,10.0,201,5,4,0,120
106275,291777,18-310-00162,Moran,2.47,31,2,4,8,7
253593,306012,18-326-00247,Mazbat,5.0,11,2,2,0,2
261106,304194,18-324-00260,Baganpara (Pt),308.4,210,2,2,0,2
107576,286240,18-306-00137,Dhekiajuli (Pt),0.0,2,5,2,0,0
107530,293175,18-755-00279,Sonari,3.0,153,3,2,0,59
272770,298737,18-315-00183,Maibong,90.0,29,5,4,0,6
106690,303364,18-321-00217,NorthGuwahati,140.0,410,4,4,8,0
107402,303943,18-323-00226,Nalbari,31.0,1074,4,3,786,23
107530,293016,18-755-00279,Sonari,5.0,610,4,2,0,310
257803,295642,18-759-00255,Donka,13.0,29,2,2,0,19
106502,294392,18-313-00174,Dergaon,9.0,180,2,4,0,5
107609,287139,18-756-00251,Gohpur,1.0,110,3,2,0,0
272776,298719,18-315-00183,Maibong,0.0,1,5,4,0,1
253675,280120,18-300-00103,Dotoma,86.0,292,4,2,0,65
261158,301841,18-320-00205,Bengtal,2.0,48,2,4,0,22
107530,293009,18-755-00279,Sonari,2.0,78,3,2,0,38
253593,306005,18-326-00247,Mazbat,20.0,712,3,2,0,340
272778,298580,18-315-00181,Haflong,10.0,28,4,2,0,3
106489,294623,18-313-00175,Golaghat,43.65,125,2,2,0,90
107259,284712,18-305-00134,Nagaon,20.0,298,4,2,0,0
105843,298925,18-316-00184,Katigora,0.65,196,3,2,0,1
107530,293006,18-755-00279,Sonari,3.0,120,3,2,0,68
253675,280108,18-300-00103,Dotoma,85.0,255,4,4,0,10
261150,302033,18-320-00206,Sidli (Pt),229.0,215,2,2,0,0
107609,287108,18-756-00250,Helem,1.0,134,3,2,0,30
253444,301957,18-320-00206,Sidli (Pt),0.0,405,2,2,0,2
106643,293431,18-760-00281,Majuli,200.0,187,4,2,0,10
107530,293011,18-755-00279,Sonari,5.0,338,2,2,0,89
107462,292987,18-755-00279,Sonari,42.0,305,2,2,0,42
106643,293410,18-760-00281,Majuli,20.0,100,2,2,0,20
106413,282514,18-302-00119,Rangjuli,19.0,62,3,2,0,15
106275,291848,18-310-00162,Moran,2.47,80,2,4,0,2
253602,305994,18-326-00247,Mazbat,54.0,125,3,2,0,101
253602,305992,18-326-00247,Mazbat,80.32,105,3,2,0,20
253602,305993,18-326-00247,Mazbat,26.77,100,3,2,0,20
106502,294393,18-313-00174,Dergaon,6.0,250,2,4,7,7
106643,293429,18-760-00281,Majuli,120.0,190,4,2,0,1
106056,288821,18-308-00151,Sissibargaon,5.0,68,3,2,0,1
253602,305998,18-326-00247,Mazbat,53.54,301,3,2,1,29
106690,303365,18-321-00217,NorthGuwahati,15.0,388,4,4,0,0
253602,305997,18-326-00247,Mazbat,69.49,156,3,4,0,5
253602,305991,18-326-00247,Mazbat,81.0,175,3,2,0,6
107462,292994,18-755-00279,Sonari,56.0,200,3,2,0,0
107366,303758,18-323-00224,Barkhetri,101.0,264,3,2,0,40
107366,303753,18-323-00224,Barkhetri,120.0,100,3,2,0,30
253412,304253,18-324-00233,Jalah (Pt),222.0,338,3,2,0,21
106690,303381,18-321-00217,NorthGuwahati,60.0,546,4,4,12,0
107366,303749,18-323-00224,Barkhetri,174.0,100,3,2,0,2
107462,292996,18-755-00279,Sonari,97.0,364,3,2,0,145
107565,286899,18-756-00249,Biswanath,0.0,103,2,2,0,22
107462,292988,18-755-00279,Sonari,57.0,398,3,2,0,92
105720,301418,18-319-00199,Boitamari,43.0,685,3,2,0,0
107462,292989,18-755-00279,Sonari,57.0,180,3,2,0,52
257822,297951,18-314-00179,Silonijan,1.0,50,2,2,3,28
106645,293386,18-760-00281,Majuli,90.0,78,3,2,0,1
107565,286857,18-756-00249,Biswanath,0.0,240,5,2,0,18
107462,292993,18-755-00279,Sonari,50.0,163,3,2,0,45
107565,286852,18-756-00249,Biswanath,0.0,340,2,2,0,22
257806,295722,18-759-00255,Donka,38.0,28,5,2,0,28
107462,292990,18-755-00279,Sonari,53.0,92,3,2,0,47
106343,281878,18-302-00115,Lakhipur,17.42,51,2,2,0,2
105730,301386,18-319-00199,Boitamari,25.0,80,5,2,0,80
106690,303385,18-321-00217,NorthGuwahati,4.0,195,4,4,98,0
106346,281817,18-302-00115,Lakhipur,2.6,79,5,2,9,50
107462,292992,18-755-00279,Sonari,63.0,330,2,2,0,55
107366,303761,18-323-00224,Barkhetri,70.0,285,3,2,0,50
106213,281265,18-301-00113,Bilasipara (Pt),23.0,309,2,4,0,207
107366,303756,18-323-00224,Barkhetri,70.0,236,3,2,0,210
257806,295734,18-759-00255,Donka,3.0,30,5,4,0,28
106413,282494,18-302-00119,Rangjuli,59.0,775,3,2,0,10
107131,284386,18-305-00134,Nagaon,150.0,350,3,2,100,10
107366,303763,18-323-00224,Barkhetri,68.0,26,3,2,0,22
106508,294837,18-313-00176,Morangi,20.0,228,2,2,0,1
107368,303807,18-323-00224,Barkhetri,85.0,170,2,2,0,1
106255,292302,18-310-00164,Naharkatiya,75.0,167,3,2,0,20
106025,289082,18-308-00151,Sissibargaon,0.0,196,1,2,0,36
106122,281473,18-301-00112,Dhubri (Pt),0.0,1,5,4,0,1
272776,298751,18-315-00183,Maibong,10.0,34,3,2,0,8
106025,289238,18-308-00151,Sissibargaon,0.0,109,1,2,0,3
272777,298418,18-315-00181,Haflong,20.0,55,4,2,0,52
106023,906440,18-308-00151,Sissibargaon,40.0,39,2,2,0,18
107462,292995,18-755-00279,Sonari,53.0,300,3,2,0,42
106033,289053,18-308-00151,Sissibargaon,38.0,172,2,2,45,92
261104,304228,18-799-00265,Sarupeta (Pt),100.0,255,1,2,0,15
257806,911671,18-759-00255,Donka,30.0,48,5,4,0,48
105729,301361,18-301-00114,Chapar (Pt),29.0,5,1,2,0,1
106690,303383,18-321-00217,NorthGuwahati,30.0,150,4,4,20,0
106275,291873,18-310-00162,Moran,2.47,98,5,4,0,10
106643,293430,18-760-00281,Majuli,100.0,280,4,2,50,3
106706,302539,18-321-00210,Kamalpur,3.0,275,3,4,0,18
257803,295589,18-759-00255,Donka,78.0,181,3,2,0,1
106643,293432,18-760-00281,Majuli,100.0,180,4,2,0,10
257803,295590,18-759-00255,Donka,67.0,191,3,2,0,8
253697,280076,18-300-00103,Dotoma,25.0,122,2,2,0,40
253697,280049,18-300-00103,Dotoma,380.0,170,3,2,0,5
107462,292991,18-755-00279,Sonari,30.0,99,3,2,0,41
253697,280078,18-300-00103,Dotoma,299.5,100,2,2,0,5
106036,288905,18-308-00151,Sissibargaon,0.0,150,3,2,0,1
107507,292931,18-755-00279,Sonari,159.0,144,3,2,0,1
106644,293446,18-760-00281,Majuli,71.0,300,3,2,200,5
257806,295679,18-759-00255,Donka,2.0,82,5,2,0,50
253679,280146,18-300-00103,Dotoma,3.0,378,3,2,82,82
106706,302537,18-321-00210,Kamalpur,4.0,170,3,2,0,5
105694,283259,18-303-00123,Sarthebari,65.0,120,2,2,0,8
257806,911738,18-759-00255,Donka,5.0,21,5,2,0,21
257806,295677,18-759-00255,Donka,35.0,128,5,4,0,90
106644,293437,18-760-00281,Majuli,100.0,370,3,2,4,3
257806,295682,18-759-00255,Donka,30.0,43,1,4,0,43
253679,280147,18-300-00103,Dotoma,0.0,221,4,2,0,41
253679,280157,18-300-00103,Dotoma,0.0,186,4,2,1,45
106949,288028,18-307-00144,Kadam,50.0,208,4,2,0,15
272776,298739,18-315-00183,Maibong,3.0,76,4,2,0,0
261132,304136,18-324-00231,Barnagar (Pt),3.0,121,2,2,0,69
253679,280144,18-300-00103,Dotoma,1.0,75,4,2,1,26
106038,908402,18-308-00153,Gogamukh,13.0,66,1,2,0,27
106036,288939,18-308-00151,Sissibargaon,0.0,300,3,2,0,20
106951,287924,18-307-00144,Kadam,3.0,590,4,2,0,19
106026,288911,18-308-00151,Sissibargaon,2.47,142,2,2,0,1
106035,288871,18-308-00151,Sissibargaon,25.0,84,4,2,9,30
105885,299791,18-316-00188,Lakhipur,35.0,25,3,4,0,1
105885,299843,18-316-00188,Lakhipur,25.0,10,5,4,0,1
106039,907985,18-308-00153,Gogamukh,10.0,25,3,4,1,1
106951,287927,18-307-00144,Kadam,3.0,296,5,3,0,30
106040,289811,18-308-00153,Gogamukh,6.69344,115,3,2,0,35
106050,908316,18-308-00153,Gogamukh,3.0,41,3,2,1,2
105885,299799,18-316-00188,Lakhipur,20.0,80,5,2,0,1
106049,289692,18-308-00153,Gogamukh,30.0,48,2,2,0,9
106042,908001,18-308-00153,Gogamukh,15.0,63,3,2,2,6
106047,908411,18-308-00153,Gogamukh,952.0,152,1,2,0,1
105852,299909,18-316-00188,Lakhipur,0.0,201,3,2,0,25
105979,305000,18-325-00269,Mangaldoi (Pt),16.0,320,4,2,30,159
106103,281334,18-301-00114,Chapar (Pt),150.0,167,2,2,0,68
106103,281391,18-301-00114,Chapar (Pt),400.0,961,3,2,0,60
106107,281290,18-301-00113,Bilasipara (Pt),46.0,386,2,2,15,15
257800,295791,18-759-00255,Donka,700.0,6,5,2,0,5
106951,287932,18-307-00144,Kadam,5.0,155,3,2,0,32
106107,281291,18-301-00113,Bilasipara (Pt),200.0,365,2,2,25,10
106502,294395,18-313-00174,Dergaon,9.0,400,2,4,0,10
106079,289500,18-308-00152,Jonai,0.0,47,3,2,0,38
106000,304955,18-325-00238,Pathorighat (Pt),65.4,119,3,2,0,8
106951,287975,18-307-00144,Kadam,1.0,2,1,2,0,2
106951,287936,18-307-00144,Kadam,3.0,61,3,2,0,24
106035,288897,18-308-00151,Sissibargaon,50.0,32,3,2,5,5
106079,906659,18-308-00152,Jonai,8.0,158,3,2,0,141
107109,283806,18-304-00127,Laharighat,79.0,460,2,2,0,150
253479,304507,18-324-00262,Baksa,50.0,220,2,4,0,7
106079,906662,18-308-00152,Jonai,0.0,1,3,4,0,1
105886,299811,18-316-00188,Lakhipur,1.0,283,3,2,0,1
253632,280600,18-300-00105,Bagribari (Pt),0.0,340,3,2,0,6
106951,287937,18-307-00144,Kadam,2.0,52,3,2,0,35
253679,280141,18-300-00103,Dotoma,1.0,275,4,2,1,35
105886,299813,18-316-00188,Lakhipur,25.0,162,2,2,23,49
106079,289501,18-308-00152,Jonai,5.0,110,3,2,0,45
106079,289498,18-308-00152,Jonai,20.0,107,3,2,0,24
106027,906389,18-308-00151,Sissibargaon,1400.1,62,3,2,2,42
106951,287938,18-307-00144,Kadam,5.0,4,3,2,0,1
106079,289496,18-308-00152,Jonai,20.0,36,3,2,0,35
105756,301764,18-319-00202,Manikpur,90.0,351,3,2,0,5
105886,299820,18-316-00188,Lakhipur,30.0,162,2,2,0,140
106448,294992,18-313-00177,Sarupathar,27.0,85,2,2,0,50
106079,289499,18-308-00152,Jonai,20.0,114,3,2,0,85
105756,301767,18-319-00202,Manikpur,100.0,706,3,2,0,3
106951,287935,18-307-00144,Kadam,8.0,156,3,2,0,19
253479,304501,18-324-00262,Baksa,10.0,388,2,4,0,10
106121,281147,18-301-00112,Dhubri (Pt),0.0,65,5,4,0,7
105756,301763,18-319-00202,Manikpur,100.0,502,3,2,0,1
106508,294838,18-313-00176,Morangi,21.6,107,3,2,0,87
106959,288316,18-307-00146,Dhakuakhana (Pt-I),40.0,53,4,2,0,3
106951,287974,18-307-00144,Kadam,1.5,86,3,2,0,25
105756,301765,18-319-00202,Manikpur,80.0,522,3,2,0,2
106249,291210,18-310-00158,Dibrugarh West,209.19,287,3,2,0,0
261126,304135,18-324-00231,Barnagar (Pt),100.0,370,2,4,0,12
253479,304502,18-324-00262,Baksa,50.0,124,2,3,0,5
106257,292276,18-310-00164,Naharkatiya,108.0,89,3,2,0,17
106964,288405,18-307-00146,Dhakuakhana (Pt-I),80.0,165,2,2,0,79
107000,287488,18-307-00141,Narayanpur,50.0,127,4,4,0,10
106964,288414,18-307-00146,Dhakuakhana (Pt-I),445.0,27,2,2,0,10
105759,301714,18-319-00198,Bongaigaon(Pt),50.0,1285,2,2,0,1
106764,303518,18-322-00220,Sonapur,2.2,90,3,2,15,9
106212,281257,18-301-00113,Bilasipara (Pt),5.0,300,2,2,0,70
257803,295558,18-759-00255,Donka,130.0,142,4,2,0,140
257803,295848,18-759-00255,Donka,10.0,10,2,2,0,10
253637,280434,18-301-00111,Golokganj (Pt),2.0,66,3,4,0,30
253679,280143,18-300-00103,Dotoma,2.0,96,4,2,1,22
107007,287415,18-307-00141,Narayanpur,20.0,99,2,2,0,18
107519,293260,18-312-00276,Jorhat West,200.0,287,3,2,8,50
105886,299806,18-316-00188,Lakhipur,25.0,392,2,3,0,140
106121,281149,18-301-00109,Bagribari (Pt),100.0,5,5,4,0,3
253679,280148,18-300-00103,Dotoma,1.0,725,4,3,142,143
245292,281245,18-301-00113,Bilasipara (Pt),200.0,640,2,4,100,150
245292,281247,18-301-00113,Bilasipara (Pt),200.0,203,1,4,0,40
106183,281569,18-758-00256,South Salmara,34.0,722,2,2,0,200
106764,303505,18-322-00220,Sonapur,2.47,463,3,2,399,4
245292,281077,18-301-00113,Bilasipara (Pt),80.0,263,1,4,0,106
253679,280142,18-300-00103,Dotoma,1.0,396,4,3,1,150
106532,300984,18-318-00195,Hailakandi,45.0,307,5,2,0,2
107007,287413,18-307-00141,Narayanpur,100.0,250,3,4,0,8
106532,300985,18-318-00195,Hailakandi,182.0,526,5,2,0,1
106491,294658,18-313-00175,Golaghat,40.0,153,2,2,0,94
253494,304716,18-816-00261,Tamulpur,42.0,202,4,2,0,97
107601,287037,18-756-00250,Helem,143.01,257,4,2,25,25
253679,280154,18-300-00103,Dotoma,1.0,216,4,3,1,48
106724,302979,18-321-00214,Chamaria,0.0,495,4,2,0,4
105730,301383,18-319-00199,Boitamari,80.0,10,5,4,0,10
105730,301378,18-319-00199,Boitamari,50.0,52,5,2,0,25
105730,301384,18-319-00199,Boitamari,100.0,55,5,4,0,55
106247,291190,18-310-00158,Dibrugarh West,55.0,137,3,4,0,1
106247,291199,18-310-00158,Dibrugarh West,43.0,124,3,2,0,10
253680,280124,18-300-00103,Dotoma,30.0,347,3,4,0,100
253680,280128,18-300-00103,Dotoma,5.0,118,5,4,0,108
257803,295469,18-759-00255,Donka,23.0,52,2,2,0,1
106319,292226,18-310-00163,Tingkhong,30.0,150,3,2,125,50
106275,291853,18-310-00162,Moran,2.47,139,2,4,0,9
106278,291841,18-310-00162,Moran,0.0,210,3,2,0,2
106271,291771,18-310-00162,Moran,0.0,106,3,2,0,11
106271,291713,18-310-00162,Moran,2.47,76,3,2,0,18
106247,291201,18-310-00158,Dibrugarh West,50.0,104,3,2,0,6
106724,302986,18-321-00214,Chamaria,37.2,520,4,4,0,5
106786,302595,18-321-00210,Kamalpur,95.0,600,3,2,0,30
106275,291868,18-310-00162,Moran,2.47,185,2,4,0,9
106271,291711,18-310-00162,Moran,5.21,2,3,2,0,0
106247,291200,18-310-00158,Dibrugarh West,60.0,120,3,2,0,1
106247,291180,18-310-00158,Dibrugarh West,96.25,205,3,2,0,4
106247,291184,18-310-00158,Dibrugarh West,111.0,67,3,2,0,3
106247,291186,18-310-00158,Dibrugarh West,56.99,67,3,2,0,30
106247,291187,18-310-00158,Dibrugarh West,28.49,19,3,2,0,1
106734,302963,18-303-00266,Chenga,2.47,2885,3,2,0,89
106264,292355,18-310-00164,Naharkatiya,51.67,110,2,2,0,40
253680,280132,18-300-00103,Dotoma,2.0,320,5,2,0,25
107625,285689,18-306-00137,Dhekiajuli (Pt),25.0,220,3,4,0,0
105886,299803,18-316-00188,Lakhipur,15.0,64,2,3,0,55
105783,301597,18-319-00200,Srijangram,63.0,223,1,2,0,85
106720,302784,18-321-00212,Chhaygaon,3.0,228,4,2,35,28
272778,298667,18-315-00181,Haflong,0.0,5,4,2,0,0
106247,291195,18-310-00158,Dibrugarh West,235.0,52,2,2,0,1
106839,303305,18-321-00272,Palasbari,150.0,51,3,2,0,3
106720,302795,18-321-00212,Chhaygaon,1.0,7,5,4,3,5
106275,291869,18-310-00162,Moran,2.47,7,2,4,0,4
106271,291772,18-310-00162,Moran,2.47,60,3,2,0,12
106247,291194,18-310-00158,Dibrugarh West,27.0,78,3,2,0,1
105886,299844,18-316-00188,Lakhipur,20.0,43,2,2,0,25
106190,281177,18-301-00113,Bilasipara (Pt),58.53,352,4,2,0,125
106247,291203,18-310-00158,Dibrugarh West,49.0,99,3,2,0,4
106279,291947,18-310-00162,Moran,75.0,205,3,2,50,10
257818,296113,18-314-00178,Diphu,6.0,37,3,2,0,2
257822,297838,18-314-00179,Silonijan,1.2,30,3,2,0,2
106247,291202,18-310-00158,Dibrugarh West,33.2,155,3,2,0,2
257818,911463,18-314-00178,Diphu,16.0,17,3,2,0,0
257822,298033,18-314-00179,Silonijan,0.4,7,5,2,0,1
106455,294890,18-313-00177,Sarupathar,9.0,52,3,4,0,6
257818,911457,18-314-00178,Diphu,2.0,12,3,2,0,0
253680,280130,18-300-00103,Dotoma,25.0,285,3,2,0,58
106264,292364,18-310-00164,Naharkatiya,104.9,203,2,2,0,40
106841,302674,18-321-00211,Hajo,9.0,550,3,2,0,0
107527,293001,18-755-00279,Sonari,4.0,664,3,2,0,0
107527,293008,18-755-00279,Sonari,5.0,175,3,2,0,0
107527,293010,18-755-00279,Sonari,6.0,47,3,2,0,0
107008,287490,18-307-00141,Narayanpur,31.2,156,4,2,15,9
257800,295845,18-759-00255,Donka,500.0,30,2,4,0,20
105886,299845,18-316-00188,Lakhipur,25.0,70,5,2,0,23
106446,294941,18-313-00177,Sarupathar,50.0,109,1,2,0,10
106989,288099,18-307-00145,North Lakhimpur,3.0,50,3,2,30,23
272766,298812,18-315-00183,Maibong,180.0,212,1,2,0,1
105886,299819,18-316-00188,Lakhipur,25.0,82,2,2,63,48
107008,287429,18-307-00141,Narayanpur,50.0,197,3,2,0,10
105647,282600,18-303-00264,Barnagar (Pt),15.0,300,2,2,0,2
257798,295371,18-305-00136,Kampur,0.0,23,5,2,0,6
257800,295758,18-759-00255,Donka,1000.0,49,1,4,0,30
253651,280320,18-300-00104,Kokrajhar (Pt),25.23,218,3,4,25,185
106762,303567,18-322-00220,Sonapur,0.0,45,3,4,0,30
257812,296784,18-314-00275,Phuloni,3.0,36,1,2,0,27
106989,288126,18-307-00145,North Lakhimpur,25.47,290,3,4,10,32
105886,299946,18-316-00188,Lakhipur,25.0,91,3,2,62,45
272773,298790,18-315-00183,Maibong,15.0,66,3,2,0,12
105886,299807,18-316-00188,Lakhipur,25.0,200,2,3,153,56
107073,283971,18-304-00128,Marigaon,155.05,27,3,2,0,20
106447,295174,18-313-00177,Sarupathar,45.38,180,3,2,0,25
253680,280127,18-300-00103,Dotoma,20.0,186,3,2,0,60
106989,288101,18-307-00145,North Lakhimpur,61.05,700,5,2,0,50
105719,283150,18-303-00266,Chenga,84.0,195,3,4,0,17
253725,279833,18-300-00101,Gossaigaon (Pt),100.0,168,2,2,0,56
105886,299816,18-316-00188,Lakhipur,25.0,960,2,3,138,49
107027,283908,18-304-00128,Marigaon,39.0,249,4,2,2,19
106644,293445,18-760-00281,Majuli,100.0,250,3,2,2,2
105695,283060,18-303-00122,Barpeta,149.0,660,2,2,0,335
105886,299812,18-316-00188,Lakhipur,30.0,70,3,3,23,41
272782,298886,18-315-00183,Maibong,100.0,69,5,2,0,2
